,time,price,change,volume,amount,type
0,15:00:03,24.56,0.01,3626,8907322,买盘
1,14:57:00,24.55,--,78,191490,卖盘
2,14:56:57,24.55,--,145,355975,买盘
3,14:56:54,24.55,0.01,46,112930,买盘
4,14:56:51,24.54,--,200,490800,卖盘
5,14:56:48,24.54,--,51,125154,卖盘
6,14:56:45,24.54,--,11,26994,卖盘
7,14:56:42,24.54,-0.01,4,9816,卖盘
8,14:56:39,24.55,0.01,51,125205,买盘
9,14:56:36,24.54,--,56,137424,买盘
10,14:56:33,24.54,-0.01,54,132516,卖盘
11,14:56:30,24.55,0.02,28,68740,买盘
12,14:56:27,24.53,-0.02,579,1420287,卖盘
13,14:56:24,24.55,--,22,54010,买盘
14,14:56:21,24.55,--,11,27005,买盘
15,14:56:18,24.55,--,65,159575,买盘
16,14:56:15,24.55,0.01,13,31915,买盘
17,14:56:12,24.54,--,234,574236,卖盘
18,14:56:09,24.54,-0.01,82,201228,卖盘
19,14:56:06,24.55,--,43,105565,买盘
20,14:56:03,24.55,--,2,4910,买盘
21,14:56:00,24.55,--,63,154665,买盘
22,14:55:57,24.55,--,276,679396,卖盘
23,14:55:54,24.55,--,34,83470,卖盘
24,14:55:51,24.55,--,141,346817,卖盘
25,14:55:48,24.55,-0.01,73,179215,卖盘
26,14:55:45,24.56,0.01,21,51576,买盘
27,14:55:42,24.55,-0.01,5,12275,卖盘
28,14:55:39,24.56,--,187,459272,买盘
29,14:55:36,24.56,--,22,54032,买盘
30,14:55:33,24.56,0.01,55,137511,买盘
31,14:55:30,24.55,-0.01,38,93290,卖盘
32,14:55:27,24.56,--,25,61400,买盘
33,14:55:24,24.56,0.01,9,22104,买盘
34,14:55:21,24.55,--,130,319150,卖盘
35,14:55:18,24.55,--,23,56465,卖盘
36,14:55:12,24.55,--,401,984455,卖盘
37,14:55:09,24.55,-0.01,16,39280,卖盘
38,14:55:06,24.56,--,119,292264,买盘
39,14:55:03,24.56,--,15,36840,买盘
40,14:55:00,24.56,0.01,28,68768,买盘
41,14:54:57,24.55,-0.01,17,41735,卖盘
42,14:54:54,24.56,--,38,93328,买盘
43,14:54:51,24.56,--,356,874336,买盘
44,14:54:48,24.56,--,196,481376,买盘
45,14:54:45,24.56,0.01,30,73680,买盘
46,14:54:42,24.55,-0.01,41,100655,卖盘
47,14:54:39,24.56,0.01,177,434712,买盘
48,14:54:36,24.55,-0.01,4,9820,卖盘
49,14:54:33,24.56,--,9,22104,买盘
50,14:54:27,24.56,--,158,388048,买盘
51,14:54:24,24.56,--,13,32861,买盘
52,14:54:21,24.56,--,1,2456,买盘
53,14:54:18,24.56,--,48,117888,买盘
54,14:54:15,24.56,-0.01,115,282710,卖盘
55,14:54:12,24.57,-0.01,7,17199,买盘
56,14:54:06,24.58,0.02,13,31953,买盘
57,14:54:03,24.56,-0.01,116,284896,卖盘
58,14:54:00,24.57,--,6,14742,卖盘
59,14:53:57,24.57,0.01,43,107837,买盘
60,14:53:54,24.56,--,100,245600,卖盘
61,14:53:51,24.56,-0.01,11,27016,卖盘
62,14:53:42,24.57,--,19,46953,卖盘
63,14:53:39,24.57,-0.02,23,56511,卖盘
64,14:53:36,24.59,0.02,5,12295,买盘
65,14:53:33,24.57,-0.01,93,228501,卖盘
66,14:53:30,24.58,-0.01,7,17206,中性盘
67,14:53:27,24.59,0.01,218,536062,买盘
68,14:53:24,24.58,--,33,81114,买盘
69,14:53:21,24.58,--,16,39328,买盘
70,14:53:18,24.58,-0.01,37,90946,卖盘
71,14:53:15,24.59,0.01,5,12295,买盘
72,14:53:12,24.58,--,16,39328,买盘
73,14:53:09,24.58,--,44,108151,卖盘
74,14:53:06,24.58,0.01,17,41786,买盘
75,14:53:03,24.57,-0.02,22,54054,卖盘
76,14:53:00,24.59,0.02,77,189343,买盘
77,14:52:57,24.57,--,33,81081,卖盘
78,14:52:54,24.57,-0.01,32,78624,卖盘
79,14:52:51,24.58,--,7,17206,买盘
80,14:52:48,24.58,0.01,5,12290,卖盘
81,14:52:45,24.57,-0.01,254,624078,卖盘
82,14:52:39,24.58,-0.01,27,66366,卖盘
83,14:52:36,24.59,0.01,117,287703,买盘
84,14:52:33,24.58,-0.01,23,56533,卖盘
85,14:52:30,24.59,0.02,83,206285,买盘
86,14:52:27,24.57,-0.01,130,319410,卖盘
87,14:52:24,24.58,--,4,9832,买盘
