,time,price,change,volume,amount,type
0,15:00:00,3.69,--,0,0,卖盘
1,15:00:00,3.69,--,0,0,卖盘
2,14:59:57,3.69,--,322,118818,卖盘
3,14:59:51,3.69,--,8,3055,卖盘
4,14:59:47,3.69,--,110,40590,卖盘
5,14:59:42,3.69,--,87,32103,卖盘
6,14:59:37,3.69,-0.01,123,45387,卖盘
7,14:59:32,3.7,--,118,43660,买盘
8,14:59:27,3.7,--,83,30710,买盘
9,14:59:22,3.7,--,7,2590,买盘
10,14:59:17,3.7,--,60,22200,买盘
11,14:59:12,3.7,--,31,11470,买盘
12,14:59:02,3.7,0.01,74,27380,买盘
13,14:58:57,3.69,-0.01,310,114390,卖盘
14,14:58:52,3.7,--,113,41810,买盘
15,14:58:48,3.7,0.01,37,13690,买盘
16,14:58:42,3.69,-0.01,226,83394,卖盘
17,14:58:37,3.7,0.01,29,10730,买盘
18,14:58:32,3.69,-0.01,159,58671,卖盘
19,14:58:27,3.7,--,54,19980,买盘
20,14:58:22,3.7,0.01,180,66600,买盘
21,14:58:17,3.69,--,20,7380,卖盘
22,14:58:12,3.69,-0.01,1,369,卖盘
23,14:58:07,3.7,0.01,140,51800,买盘
24,14:58:02,3.69,-0.01,116,42804,卖盘
25,14:57:56,3.7,--,336,124320,买盘
26,14:57:52,3.7,--,177,65490,买盘
27,14:57:46,3.7,0.01,172,63640,买盘
28,14:57:42,3.69,-0.01,54,19926,卖盘
29,14:57:37,3.7,0.01,54,19980,买盘
30,14:57:32,3.69,--,1,369,卖盘
31,14:57:22,3.69,-0.01,17,6273,卖盘
32,14:57:16,3.7,--,302,111740,买盘
33,14:57:12,3.7,0.01,227,83990,买盘
34,14:56:57,3.69,--,223,82287,卖盘
35,14:56:51,3.69,-0.01,541,199629,卖盘
36,14:56:46,3.7,--,90,33300,买盘
37,14:56:37,3.7,0.01,64,23680,买盘
38,14:56:31,3.69,-0.01,54,19926,卖盘
39,14:56:27,3.7,0.01,128,47360,买盘
40,14:56:22,3.69,--,2376,876744,卖盘
41,14:56:12,3.69,--,51,18819,卖盘
42,14:56:02,3.69,--,10,3690,卖盘
43,14:55:57,3.69,-0.01,473,174537,卖盘
44,14:55:51,3.7,0.01,4,1480,买盘
45,14:55:47,3.69,--,70,25830,卖盘
46,14:55:37,3.69,--,15,5535,卖盘
47,14:55:26,3.69,-0.01,38,14022,卖盘
48,14:55:01,3.7,0.01,128,47360,买盘
49,14:54:57,3.69,-0.01,17,6273,卖盘
50,14:54:51,3.7,--,91,33670,买盘
51,14:54:42,3.7,--,108,39960,买盘
52,14:54:30,3.7,--,156,57720,买盘
53,14:54:26,3.7,--,245,90650,买盘
54,14:54:21,3.7,0.01,452,167240,买盘
55,14:54:15,3.69,-0.01,24,8856,卖盘
56,14:54:11,3.7,0.01,80,29600,买盘
57,14:54:07,3.69,--,99,36531,卖盘
58,14:53:56,3.69,--,140,51660,卖盘
59,14:53:51,3.69,--,13,4797,卖盘
60,14:53:41,3.69,--,145,53505,卖盘
61,14:53:36,3.69,-0.01,1,369,卖盘
62,14:53:31,3.7,--,18,6660,买盘
