,time,price,change,volume,amount,type
0,15:00:00,10.65,--,0,0,买盘
1,15:00:00,10.65,--,35,37275,买盘
2,14:59:59,10.65,0.01,103,109695,买盘
3,14:59:53,10.64,--,75,79800,卖盘
4,14:59:48,10.64,-0.01,23,24472,卖盘
5,14:59:43,10.65,0.01,68,72420,买盘
6,14:59:38,10.64,--,40,42560,买盘
7,14:59:33,10.64,-0.01,236,251518,卖盘
8,14:59:29,10.65,--,359,382335,卖盘
9,14:59:23,10.65,0.01,101,108214,买盘
10,14:59:18,10.64,-0.01,562,597968,卖盘
11,14:59:13,10.65,--,84,89460,买盘
12,14:59:08,10.65,0.01,139,148035,买盘
13,14:59:03,10.64,--,364,387296,卖盘
14,14:58:58,10.64,-0.01,226,240464,中性盘
15,14:58:53,10.65,--,138,146970,买盘
16,14:58:48,10.65,0.02,389,414285,买盘
17,14:58:43,10.63,-0.01,93,98859,卖盘
18,14:58:38,10.64,-0.01,70,74480,卖盘
19,14:58:33,10.65,0.01,326,347190,买盘
20,14:58:28,10.64,--,117,124488,卖盘
21,14:58:23,10.64,--,125,133000,买盘
22,14:58:18,10.64,--,85,90440,买盘
23,14:58:13,10.64,--,127,135128,卖盘
24,14:58:08,10.64,--,119,126616,卖盘
25,14:58:03,10.64,--,266,283024,卖盘
26,14:57:58,10.64,-0.01,39,41496,卖盘
27,14:57:53,10.65,--,248,264120,买盘
28,14:57:48,10.65,0.01,25,26625,买盘
29,14:57:43,10.64,0.01,153,162792,买盘
30,14:57:38,10.63,-0.01,129,137127,卖盘
31,14:57:33,10.64,--,213,227334,买盘
32,14:57:28,10.64,0.01,182,193648,买盘
33,14:57:23,10.63,--,60,63780,卖盘
34,14:57:18,10.63,--,380,403940,买盘
35,14:57:13,10.63,--,51,54213,买盘
36,14:57:08,10.63,--,128,136064,买盘
37,14:57:03,10.63,--,490,520870,买盘
38,14:56:58,10.63,0.01,215,228545,买盘
39,14:56:53,10.62,--,12,13540,卖盘
40,14:56:48,10.62,-0.01,143,151866,卖盘
