,time,price,change,volume,amount,type
0,15:00:03,10.35,--,4773,4940924,卖盘
1,14:57:00,10.35,--,10,10350,卖盘
2,14:56:51,10.35,-0.01,13,13455,卖盘
3,14:56:48,10.36,0.01,90,93405,买盘
4,14:56:45,10.35,--,120,124200,买盘
5,14:56:42,10.35,--,74,76590,买盘
6,14:56:39,10.35,--,224,231840,买盘
7,14:56:36,10.35,--,73,75555,买盘
8,14:56:33,10.35,--,30,31050,买盘
9,14:56:30,10.35,--,230,238050,买盘
10,14:56:27,10.35,--,43,44505,买盘
11,14:56:21,10.35,--,3,3105,买盘
12,14:56:18,10.35,--,42,43470,买盘
13,14:56:15,10.35,--,10,10350,买盘
14,14:56:12,10.35,--,164,169740,买盘
15,14:56:09,10.35,--,24,24840,买盘
16,14:56:06,10.35,--,20,20700,买盘
17,14:56:03,10.35,--,151,157154,卖盘
18,14:56:00,10.35,-0.01,22,22935,卖盘
19,14:55:57,10.36,0.02,4,4144,买盘
20,14:55:54,10.34,-0.01,115,118910,卖盘
21,14:55:51,10.35,-0.01,624,645840,卖盘
22,14:55:48,10.36,--,52,53872,买盘
23,14:55:45,10.36,0.01,1,1036,买盘
24,14:55:42,10.35,--,12,12420,卖盘
25,14:55:39,10.35,--,2,2070,卖盘
26,14:55:30,10.35,--,5,5175,卖盘
27,14:55:27,10.35,-0.01,22,22770,卖盘
28,14:55:24,10.36,--,78,80808,买盘
29,14:55:21,10.36,0.01,19,19684,买盘
30,14:55:18,10.35,--,90,93150,卖盘
31,14:55:15,10.35,0.01,31,32085,买盘
32,14:55:12,10.34,--,2,2068,卖盘
33,14:55:09,10.34,-0.01,179,185582,卖盘
34,14:55:06,10.35,--,63,65205,买盘
35,14:55:03,10.35,--,24,24840,买盘
36,14:55:00,10.35,0.01,51,52785,买盘
37,14:54:57,10.34,-0.01,90,93060,卖盘
38,14:54:54,10.35,--,30,31050,买盘
39,14:54:51,10.35,--,15,15525,买盘
40,14:54:48,10.35,--,23,23805,买盘
41,14:54:45,10.35,--,44,45540,买盘
42,14:54:42,10.35,--,30,31050,买盘
43,14:54:39,10.35,0.01,74,76590,买盘
44,14:54:36,10.34,-0.01,28,28952,卖盘
45,14:54:33,10.35,--,502,519570,买盘
46,14:54:30,10.35,--,59,61065,买盘
47,14:54:27,10.35,--,10,10350,买盘
48,14:54:24,10.35,--,7,7245,买盘
49,14:54:21,10.35,--,9,9315,买盘
50,14:54:18,10.35,--,10,10350,买盘
51,14:54:15,10.35,0.01,40,41400,买盘
52,14:54:12,10.34,-0.01,238,246092,卖盘
53,14:54:09,10.35,--,86,89010,买盘
54,14:54:06,10.35,0.01,10,10350,买盘
55,14:54:03,10.34,-0.01,15,15510,卖盘
56,14:54:00,10.35,--,10,10350,买盘
57,14:53:57,10.35,--,5,5175,买盘
58,14:53:54,10.35,--,10,10350,买盘
59,14:53:51,10.35,--,63,65205,买盘
60,14:53:48,10.35,--,6,6210,买盘
61,14:53:45,10.35,--,10,10350,买盘
62,14:53:42,10.35,--,248,256680,买盘
63,14:53:39,10.35,--,44,45540,买盘
64,14:53:36,10.35,--,12,12420,买盘
65,14:53:33,10.35,--,40,41400,买盘
66,14:53:30,10.35,--,46,47610,买盘
67,14:53:27,10.35,--,125,129375,买盘
68,14:53:24,10.35,--,93,96255,买盘
69,14:53:21,10.35,--,14,14490,买盘
70,14:53:18,10.35,--,107,110745,买盘
71,14:53:15,10.35,--,52,53820,买盘
72,14:53:12,10.35,--,231,239085,买盘
73,14:53:09,10.35,0.01,50,51750,买盘
74,14:53:06,10.34,-0.01,62,64108,卖盘
75,14:53:03,10.35,--,10,10350,买盘
76,14:53:00,10.35,--,17,17595,买盘
77,14:52:57,10.35,--,174,180090,买盘
78,14:52:54,10.35,--,68,70918,卖盘
79,14:52:51,10.35,--,3,3105,卖盘
80,14:52:45,10.35,0.01,171,177481,买盘
81,14:52:42,10.34,-0.01,2,2068,卖盘
82,14:52:39,10.35,0.01,61,63135,买盘
83,14:52:36,10.34,-0.01,62,64108,卖盘
84,14:52:33,10.35,--,1022,1057770,买盘
85,14:52:30,10.35,--,1,1035,买盘
86,14:52:27,10.35,0.01,200,207000,买盘
87,14:52:18,10.34,--,8,8272,卖盘
88,14:52:15,10.34,--,1214,1255824,买盘
