,time,price,change,volume,amount,type
0,15:00:03,6.91,-0.03,951,657141,卖盘
1,14:57:00,6.94,0.01,20,13880,买盘
2,14:56:57,6.93,0.01,30,20790,买盘
3,14:56:45,6.92,-0.01,30,20760,卖盘
4,14:56:33,6.93,0.02,22,15246,买盘
5,14:56:15,6.91,--,20,13820,卖盘
6,14:56:06,6.91,-0.03,2,1382,中性盘
7,14:55:54,6.94,0.03,369,256086,买盘
8,14:55:45,6.91,--,14,9674,卖盘
9,14:55:12,6.91,--,20,13820,卖盘
10,14:55:09,6.91,--,30,20730,卖盘
11,14:55:06,6.91,--,10,6910,卖盘
12,14:55:00,6.91,--,3,2073,卖盘
13,14:54:45,6.91,--,20,13820,卖盘
14,14:54:39,6.91,--,10,6910,卖盘
15,14:54:30,6.91,--,23,15893,卖盘
16,14:53:57,6.91,0.01,30,20730,中性盘
17,14:53:45,6.9,-0.02,101,69690,卖盘
18,14:53:36,6.92,--,5,3460,买盘
19,14:53:12,6.92,-0.02,5,3460,中性盘
20,14:53:06,6.94,--,2020,1402046,卖盘
21,14:53:03,6.94,--,10,6940,卖盘
22,14:52:57,6.94,--,50,34700,卖盘
23,14:52:54,6.94,0.03,403,280209,买盘
24,14:52:24,6.91,-0.01,230,159475,卖盘
25,14:51:54,6.92,--,56,38752,卖盘
26,14:51:45,6.92,--,5,3460,卖盘
27,14:51:39,6.92,-0.01,55,38060,卖盘
28,14:51:36,6.93,0.01,122,84546,买盘
29,14:51:27,6.92,--,10,6920,卖盘
30,14:51:18,6.92,--,24,16608,买盘
31,14:51:15,6.92,-0.01,35,24220,卖盘
32,14:51:12,6.93,0.01,15,10395,买盘
33,14:50:54,6.92,--,84,58128,卖盘
34,14:50:36,6.92,--,50,34600,卖盘
35,14:50:33,6.92,--,20,13840,卖盘
36,14:50:30,6.92,--,19,13424,卖盘
37,14:50:21,6.92,--,110,76120,买盘
38,14:50:12,6.92,--,5,3460,买盘
39,14:49:51,6.92,--,26,17992,卖盘
40,14:49:48,6.92,--,86,59512,卖盘
41,14:49:45,6.92,--,1,692,卖盘
42,14:49:42,6.92,--,10,6920,卖盘
43,14:49:39,6.92,--,80,55360,卖盘
44,14:49:30,6.92,--,10,6920,卖盘
45,14:49:24,6.92,-0.01,4,2768,卖盘
46,14:48:54,6.93,--,1,693,买盘
47,14:48:42,6.93,--,3,2079,卖盘
48,14:48:36,6.93,--,360,249480,卖盘
