,time,price,change,volume,amount,type
0,15:00:00,8.57,--,0,0,买盘
1,15:00:00,8.57,--,55,47135,买盘
2,15:00:00,8.57,--,55,47135,买盘
3,14:59:55,8.57,--,58,49706,买盘
4,14:59:49,8.57,0.01,459,393363,买盘
5,14:59:45,8.56,-0.01,79,67624,卖盘
6,14:59:40,8.57,--,121,103697,买盘
7,14:59:34,8.57,-0.01,231,197967,卖盘
8,14:59:30,8.58,--,23,19734,买盘
9,14:59:25,8.58,0.01,466,399828,买盘
10,14:59:19,8.57,--,218,186826,卖盘
11,14:59:15,8.57,--,76,65132,卖盘
12,14:59:10,8.57,--,799,684743,买盘
13,14:59:04,8.57,--,1355,1161235,买盘
14,14:59:00,8.57,--,80,68560,买盘
15,14:58:55,8.57,0.01,121,103697,买盘
16,14:58:49,8.56,-0.01,374,320144,卖盘
17,14:58:45,8.57,0.01,153,131121,买盘
18,14:58:40,8.56,--,628,537568,卖盘
19,14:58:34,8.56,--,132,112992,卖盘
20,14:58:30,8.56,--,225,192600,卖盘
21,14:58:25,8.56,--,20,17120,卖盘
22,14:58:19,8.56,--,139,118984,卖盘
23,14:58:15,8.56,0.01,207,177192,买盘
24,14:58:10,8.55,-0.01,126,107730,卖盘
25,14:58:04,8.56,0.01,425,363800,买盘
26,14:58:00,8.55,--,232,198360,卖盘
27,14:57:55,8.55,-0.01,200,171000,卖盘
28,14:57:49,8.56,0.01,55,47080,买盘
29,14:57:45,8.55,--,332,283860,卖盘
30,14:57:40,8.55,-0.01,5,4275,卖盘
31,14:57:34,8.56,0.01,589,504184,买盘
32,14:57:30,8.55,-0.01,315,269325,卖盘
33,14:57:25,8.56,--,312,267072,买盘
34,14:57:19,8.56,0.01,82,70192,买盘
35,14:57:15,8.55,--,386,330030,买盘
36,14:57:09,8.55,--,10,8550,买盘
37,14:57:04,8.55,--,220,188100,卖盘
38,14:56:59,8.55,-0.01,230,196650,卖盘
39,14:56:54,8.56,0.01,166,142096,买盘
40,14:56:49,8.55,--,588,502740,买盘
41,14:56:44,8.55,0.01,137,117135,买盘
42,14:56:39,8.54,-0.01,198,169091,卖盘
43,14:56:34,8.55,--,202,172710,卖盘
44,14:56:29,8.55,--,93,79515,卖盘
45,14:56:24,8.55,0.01,201,171855,买盘
46,14:56:19,8.54,--,291,248513,卖盘
47,14:56:14,8.54,--,92,78567,卖盘
48,14:56:09,8.54,--,102,87107,卖盘
49,14:56:04,8.54,--,150,128099,卖盘
50,14:55:59,8.54,--,272,232287,买盘
51,14:55:54,8.54,--,16,13663,买盘
52,14:55:49,8.54,--,17,14517,买盘
53,14:55:44,8.54,--,77,65758,卖盘
54,14:55:39,8.54,-0.02,207,176777,卖盘
55,14:55:34,8.56,0.01,66,56496,买盘
56,14:55:29,8.55,--,785,671175,买盘
57,14:55:24,8.55,--,365,312075,买盘
58,14:55:19,8.55,--,159,135945,买盘
59,14:55:14,8.55,--,71,60705,中性盘
60,14:55:09,8.55,--,13,11115,卖盘
61,14:55:04,8.55,--,79,67545,卖盘
62,14:54:59,8.55,-0.01,120,102600,卖盘
63,14:54:54,8.56,--,5,4280,买盘
64,14:54:49,8.56,0.01,593,507608,买盘
65,14:54:44,8.55,--,96,82080,买盘
66,14:54:39,8.55,0.01,15,12825,中性盘
67,14:54:34,8.54,-0.01,686,585843,卖盘
68,14:54:29,8.55,-0.01,177,151335,卖盘
69,14:54:24,8.56,0.02,77,65912,买盘
70,14:54:19,8.54,-0.01,1064,908655,卖盘
71,14:54:14,8.55,--,115,98325,买盘
72,14:54:09,8.55,--,33,28215,买盘
73,14:54:04,8.55,--,156,133380,卖盘
