,time,price,change,volume,amount,type
0,15:00:03,15.18,0.01,3028,4596883,买盘
1,14:57:00,15.17,--,81,122877,卖盘
2,14:56:57,15.17,0.01,121,183557,买盘
3,14:56:54,15.16,--,41,62156,卖盘
4,14:56:51,15.16,--,435,659460,卖盘
5,14:56:48,15.16,--,13,19708,卖盘
6,14:56:45,15.16,--,122,184952,卖盘
7,14:56:42,15.16,-0.01,56,84896,卖盘
8,14:56:39,15.17,0.01,300,455100,买盘
9,14:56:36,15.16,-0.01,23,34868,卖盘
10,14:56:30,15.17,0.01,182,276094,买盘
11,14:56:27,15.16,--,104,157664,买盘
12,14:56:24,15.16,--,41,62156,买盘
13,14:56:21,15.16,0.01,34,51544,买盘
14,14:56:15,15.15,-0.01,35,53025,卖盘
15,14:56:12,15.16,0.01,293,444188,买盘
16,14:56:09,15.15,--,35,53025,卖盘
17,14:56:06,15.15,-0.01,20,30300,卖盘
18,14:56:03,15.16,0.01,12,18192,买盘
19,14:56:00,15.15,--,195,295425,卖盘
20,14:55:57,15.15,--,16,24240,卖盘
21,14:55:54,15.15,--,10,15150,卖盘
22,14:55:51,15.15,-0.01,11,16665,卖盘
23,14:55:48,15.16,0.01,10,15160,买盘
24,14:55:42,15.15,--,36,54540,卖盘
25,14:55:39,15.15,-0.01,14,21210,卖盘
26,14:55:36,15.16,--,130,197080,买盘
27,14:55:33,15.16,--,25,37900,买盘
28,14:55:30,15.16,--,51,77316,买盘
29,14:55:27,15.16,--,2,3032,买盘
30,14:55:24,15.16,--,20,30320,买盘
31,14:55:21,15.16,--,10,15160,买盘
32,14:55:18,15.16,-0.01,158,239528,卖盘
33,14:55:09,15.17,0.01,94,142598,买盘
34,14:55:06,15.16,--,17,25772,卖盘
35,14:55:03,15.16,-0.01,4,6064,中性盘
36,14:55:00,15.17,0.01,36,54612,买盘
37,14:54:57,15.16,--,5,7580,卖盘
38,14:54:51,15.16,--,22,33352,卖盘
39,14:54:48,15.16,--,6,9096,卖盘
40,14:54:45,15.16,--,14,21224,卖盘
41,14:54:42,15.16,-0.01,20,30320,卖盘
42,14:54:39,15.17,0.01,23,34891,买盘
43,14:54:36,15.16,--,62,93992,卖盘
44,14:54:33,15.16,-0.01,20,30320,卖盘
45,14:54:30,15.17,0.01,24,36408,买盘
46,14:54:27,15.16,-0.01,68,103088,卖盘
47,14:54:24,15.17,0.01,7,10619,买盘
48,14:54:21,15.16,--,42,63672,卖盘
49,14:54:18,15.16,0.01,356,539696,买盘
50,14:54:15,15.15,--,5,7575,买盘
51,14:54:12,15.15,-0.01,739,1119585,卖盘
52,14:54:09,15.16,-0.01,10,15160,买盘
53,14:54:06,15.17,--,38,57646,买盘
54,14:54:03,15.17,--,77,116809,买盘
55,14:53:57,15.17,0.01,21,31857,买盘
56,14:53:54,15.16,-0.01,2,3032,卖盘
57,14:53:51,15.17,--,19,28823,买盘
58,14:53:45,15.17,0.01,50,75850,卖盘
59,14:53:42,15.16,-0.01,129,195564,卖盘
60,14:53:39,15.17,--,25,37925,买盘
61,14:53:36,15.17,-0.01,39,59163,买盘
62,14:53:33,15.18,0.01,72,109296,买盘
63,14:53:30,15.17,--,72,109224,卖盘
64,14:53:27,15.17,--,47,71299,卖盘
65,14:53:24,15.17,--,21,31857,卖盘
66,14:53:21,15.17,--,99,150183,卖盘
67,14:53:18,15.17,--,44,66748,卖盘
68,14:53:15,15.17,-0.01,19,28823,卖盘
69,14:53:12,15.18,0.01,33,50094,买盘
70,14:53:09,15.17,-0.01,195,295815,卖盘
71,14:53:06,15.18,0.01,22,33396,买盘
72,14:53:03,15.17,--,33,50061,卖盘
73,14:53:00,15.17,--,21,31857,卖盘
74,14:52:57,15.17,--,11,16687,卖盘
75,14:52:54,15.17,--,5,7585,卖盘
76,14:52:51,15.17,--,2,3034,卖盘
77,14:52:48,15.17,-0.01,36,54612,卖盘
78,14:52:45,15.18,--,12,18216,买盘
79,14:52:42,15.18,0.01,25,37950,买盘
80,14:52:39,15.17,-0.01,10,15170,卖盘
81,14:52:36,15.18,--,4,6072,买盘
82,14:52:33,15.18,--,50,75900,买盘
83,14:52:30,15.18,0.01,202,306636,买盘
84,14:52:27,15.17,--,101,153217,买盘
85,14:52:24,15.17,-0.01,111,168387,卖盘
86,14:52:21,15.18,--,100,151800,卖盘
87,14:52:18,15.18,0.01,560,850080,买盘
88,14:52:15,15.17,--,10,15170,卖盘
89,14:52:09,15.17,--,56,84952,卖盘
90,14:52:06,15.17,-0.01,100,151700,卖盘
91,14:52:03,15.18,--,188,285384,买盘
92,14:52:00,15.18,--,100,151800,买盘
93,14:51:57,15.18,--,40,60720,买盘
94,14:51:54,15.18,--,21,31878,买盘
95,14:51:51,15.18,0.01,2,3036,买盘
96,14:51:48,15.17,-0.01,1027,1557959,卖盘
97,14:51:45,15.18,--,8,12144,买盘
98,14:51:42,15.18,0.01,24,36432,买盘
99,14:51:36,15.17,--,146,221482,卖盘
100,14:51:33,15.17,--,133,201761,买盘
101,14:51:30,15.17,--,32,48544,买盘
102,14:51:27,15.17,--,227,344359,买盘
103,14:51:24,15.17,--,50,75850,买盘
104,14:51:21,15.17,0.01,34,51578,买盘
105,14:51:18,15.16,--,7,10612,卖盘
106,14:51:15,15.16,-0.01,256,388096,卖盘
107,14:51:12,15.17,0.01,103,156251,买盘
108,14:51:09,15.16,-0.01,8,12128,卖盘
109,14:51:06,15.17,--,6,9102,买盘
110,14:51:03,15.17,--,13,19721,买盘
111,14:51:00,15.17,--,113,171421,买盘
112,14:50:57,15.17,--,2,3034,买盘
113,14:50:54,15.17,0.01,159,241203,买盘
114,14:50:51,15.16,-0.01,171,259236,卖盘
115,14:50:48,15.17,--,17,25789,买盘
116,14:50:45,15.17,--,28,42476,买盘
117,14:50:42,15.17,--,51,77367,买盘
118,14:50:39,15.17,0.01,123,186591,买盘
119,14:50:36,15.16,-0.01,34,51544,卖盘
120,14:50:33,15.17,0.01,12,18204,买盘
121,14:50:30,15.16,-0.01,33,50028,卖盘
122,14:50:27,15.17,--,140,212380,买盘
123,14:50:24,15.17,0.01,199,301883,买盘
124,14:50:21,15.16,--,10,15160,卖盘
125,14:50:18,15.16,--,18,27288,卖盘
126,14:50:12,15.16,0.01,268,406288,买盘
127,14:50:09,15.15,--,15,22725,卖盘
128,14:50:06,15.15,--,19,28785,卖盘
129,14:50:03,15.15,--,432,654480,卖盘
130,14:50:00,15.15,--,363,549945,买盘
131,14:49:57,15.15,0.01,71,107565,买盘
132,14:49:54,15.14,--,277,419378,卖盘
133,14:49:51,15.14,--,60,90840,卖盘
134,14:49:48,15.14,--,5,7570,卖盘
135,14:49:45,15.14,-0.01,6,9084,卖盘
136,14:49:42,15.15,0.01,32,48480,买盘
137,14:49:39,15.14,--,556,841784,买盘
138,14:49:36,15.14,--,166,251324,买盘
139,14:49:33,15.14,--,124,187736,买盘
140,14:49:30,15.14,0.01,12,18168,买盘
141,14:49:24,15.13,--,105,158865,卖盘
142,14:49:21,15.13,--,20,30260,卖盘
143,14:49:18,15.13,-0.01,1,1513,卖盘
144,14:49:15,15.14,0.01,2,3028,买盘
145,14:49:12,15.13,--,20,30260,卖盘
146,14:49:09,15.13,0.01,639,966807,买盘
147,14:49:06,15.12,--,8,12821,买盘
148,14:49:03,15.12,--,113,170856,买盘
149,14:49:00,15.12,0.01,5,8527,买盘
150,14:48:57,15.11,-0.01,119,179809,卖盘
151,14:48:54,15.12,--,21,31752,买盘
152,14:48:51,15.12,--,10,15120,买盘
153,14:48:48,15.12,-0.01,26,39312,中性盘
154,14:48:45,15.13,--,42,63546,买盘
155,14:48:42,15.13,--,62,93806,买盘
156,14:48:39,15.13,0.01,21,31773,买盘
157,14:48:36,15.12,-0.01,163,246456,卖盘
158,14:48:33,15.13,0.01,21,31773,买盘
159,14:48:30,15.12,--,275,415800,卖盘
160,14:48:27,15.12,--,130,196560,卖盘
161,14:48:24,15.12,--,12,18144,卖盘
162,14:48:21,15.12,-0.01,73,110376,卖盘
163,14:48:18,15.13,0.01,265,400945,买盘
164,14:48:15,15.12,-0.01,20,30240,卖盘
165,14:48:12,15.13,--,63,95319,买盘
166,14:48:09,15.13,--,150,226950,买盘
167,14:48:06,15.13,--,22,33286,买盘
168,14:48:03,15.13,--,18,27234,买盘
169,14:48:00,15.13,--,61,92293,买盘
170,14:47:57,15.13,0.01,23,34799,买盘
171,14:47:54,15.12,--,40,60480,卖盘
172,14:47:51,15.12,-0.01,15,22680,卖盘
173,14:47:48,15.13,0.01,65,98345,买盘
174,14:47:45,15.12,-0.01,258,390096,卖盘
175,14:47:42,15.13,0.01,54,81702,买盘
176,14:47:39,15.12,--,240,362880,卖盘
177,14:47:36,15.12,-0.01,82,123984,卖盘
178,14:47:33,15.13,--,146,220898,买盘
179,14:47:30,15.13,--,65,98345,买盘
180,14:47:27,15.13,--,281,425153,卖盘
181,14:47:24,15.13,--,41,62033,卖盘
182,14:47:21,15.13,-0.01,10,15130,卖盘
183,14:47:18,15.14,0.01,39,59046,买盘
184,14:47:15,15.13,--,216,326808,买盘
185,14:47:12,15.13,0.01,307,464491,买盘
