,time,price,change,volume,amount,type
0,15:00:00,251.63,--,0,0,卖盘
1,15:00:00,251.63,-0.07,0,0,卖盘
2,14:59:59,251.7,-0.1,12,302040,卖盘
3,14:59:55,251.8,--,41,1032380,买盘
4,14:59:49,251.8,--,100,2518000,买盘
5,14:59:45,251.8,0.15,29,730220,买盘
6,14:59:40,251.65,--,19,478135,卖盘
7,14:59:34,251.65,0.6,29,742367,买盘
8,14:59:30,251.05,-0.5,108,2711340,卖盘
9,14:59:25,251.55,0.01,12,301860,买盘
10,14:59:19,251.54,-0.01,2,50308,卖盘
11,14:59:15,251.55,0.01,3,75465,买盘
12,14:59:10,251.54,-0.02,8,201232,中性盘
13,14:59:04,251.56,0.06,5,146659,买盘
14,14:59:00,251.5,0.01,5,125750,买盘
15,14:58:55,251.49,-0.01,12,301788,卖盘
16,14:58:49,251.5,0.09,17,427550,买盘
17,14:58:45,251.41,-0.07,19,477679,卖盘
18,14:58:39,251.48,-0.02,6,150888,卖盘
19,14:58:34,251.5,0.02,1,25150,买盘
20,14:58:24,251.48,0.27,6,150888,买盘
21,14:58:19,251.21,-0.27,4,100484,卖盘
22,14:58:14,251.48,0.08,1,25148,中性盘
23,14:58:09,251.4,-0.1,13,326820,卖盘
24,14:58:04,251.5,0.01,62,1559300,买盘
25,14:57:59,251.49,--,0,0,买盘
26,14:57:54,251.49,--,10,251490,买盘
27,14:57:49,251.49,0.45,19,477831,买盘
28,14:57:44,251.04,-0.16,56,1405824,卖盘
29,14:57:39,251.2,0.16,39,979680,中性盘
30,14:57:34,251.04,-0.45,10,251040,卖盘
31,14:57:29,251.49,--,2,50298,买盘
32,14:57:24,251.49,0.45,2,50298,中性盘
33,14:57:19,251.04,-0.54,15,376560,卖盘
34,14:57:14,251.58,0.08,2,50316,买盘
35,14:57:09,251.5,--,11,276650,卖盘
36,14:57:04,251.5,--,4,100600,卖盘
37,14:56:59,251.5,--,1,25150,卖盘
38,14:56:54,251.5,--,5,125750,买盘
39,14:56:49,251.5,--,1,25150,买盘
40,14:56:39,251.5,-0.1,84,2112600,卖盘
41,14:56:34,251.6,--,7,176120,买盘
42,14:56:29,251.6,--,1,25160,买盘
43,14:56:24,251.6,--,5,125800,买盘
44,14:56:19,251.6,-0.03,20,503200,卖盘
45,14:56:14,251.63,0.08,11,276793,买盘
46,14:56:09,251.55,--,17,427635,卖盘
47,14:56:04,251.55,-0.05,1,25155,卖盘
48,14:55:59,251.6,0.1,1,25160,买盘
49,14:55:54,251.5,-0.1,13,326950,卖盘
50,14:55:49,251.6,0.1,3,75480,中性盘
51,14:55:44,251.5,--,14,357130,卖盘
52,14:55:39,251.5,0.09,93,2339704,买盘
53,14:55:34,251.41,0.11,2,50282,买盘
54,14:55:24,251.3,-0.11,6,150780,卖盘
55,14:55:19,251.41,0.11,2,50282,买盘
56,14:55:14,251.3,--,10,251300,卖盘
57,14:55:09,251.3,0.12,25,628250,中性盘
58,14:55:04,251.18,-0.1,109,2737862,卖盘
59,14:54:59,251.28,-0.01,2,50256,卖盘
60,14:54:54,251.29,0.01,1,25129,买盘
61,14:54:49,251.28,-0.01,2,50256,买盘
62,14:54:43,251.29,0.01,4,100516,买盘
63,14:54:39,251.28,0.27,147,3704118,买盘
64,14:54:34,251.01,-0.19,77,1932777,卖盘
65,14:54:28,251.2,--,0,0,买盘
66,14:54:24,251.2,0.16,38,954560,买盘
67,14:54:19,251.04,0.06,199,4995696,买盘
68,14:54:13,250.98,--,4,100392,买盘
69,14:54:09,250.98,--,23,577254,买盘
70,14:54:04,250.98,-0.01,27,677646,中性盘
71,14:53:58,250.99,--,12,301188,买盘
72,14:53:54,250.99,--,43,1079257,买盘
73,14:53:49,250.99,--,210,5270790,买盘
74,14:53:43,250.99,0.08,3,75297,买盘
75,14:53:39,250.91,-0.08,18,451638,卖盘
76,14:53:34,250.99,0.01,11,276089,买盘
77,14:53:28,250.98,0.02,10,250980,买盘
78,14:53:24,250.96,-0.03,3,75288,卖盘
79,14:53:19,250.99,--,2,50198,买盘
80,14:53:13,250.99,--,9,225891,买盘
81,14:53:09,250.99,0.04,71,1782029,买盘
82,14:53:04,250.95,-0.01,1,25095,中性盘
83,14:52:58,250.96,0.06,6,150576,买盘
84,14:52:54,250.9,-0.06,3,75270,卖盘
85,14:52:49,250.96,0.05,7,175672,买盘
86,14:52:39,250.91,-0.05,18,451638,卖盘
87,14:52:34,250.96,--,31,777976,卖盘
88,14:52:28,250.96,-0.01,1,25096,卖盘
89,14:52:24,250.97,--,11,276067,买盘
90,14:52:13,250.97,--,7,175679,买盘
91,14:52:09,250.97,--,8,200776,卖盘
92,14:52:04,250.97,-0.01,30,752910,卖盘
93,14:51:58,250.98,-0.02,53,1330194,中性盘
94,14:51:54,251.0,--,5,125500,买盘
95,14:51:49,251.0,--,12,301200,买盘
96,14:51:43,251.0,0.03,26,652600,买盘
97,14:51:39,250.97,-0.03,7,175679,卖盘
98,14:51:33,251.0,--,1,25100,卖盘
99,14:51:28,251.0,-0.1,10,251000,卖盘
100,14:51:18,251.1,0.08,4,100440,买盘
101,14:51:13,251.02,0.05,47,1179794,买盘
102,14:51:09,250.97,--,9,225873,买盘
103,14:51:03,250.97,-0.03,15,376455,卖盘
104,14:50:58,251.0,-0.1,1,25100,中性盘
105,14:50:48,251.1,0.1,4,100440,买盘
106,14:50:43,251.0,-0.1,8,200800,中性盘
107,14:50:38,251.1,--,11,276210,卖盘
108,14:50:33,251.1,--,9,225990,卖盘
109,14:50:28,251.1,-0.1,24,602640,卖盘
110,14:50:18,251.2,-0.05,3,75360,中性盘
111,14:50:13,251.25,-0.04,14,351750,卖盘
112,14:50:08,251.29,0.04,7,175903,买盘
113,14:50:03,251.25,-0.03,23,577875,卖盘
114,14:49:58,251.28,0.05,2,50256,买盘
115,14:49:53,251.23,0.13,2,50246,卖盘
116,14:49:48,251.1,-0.15,4,100440,卖盘
117,14:49:43,251.25,0.15,32,804000,买盘
118,14:49:38,251.1,0.09,9,225990,买盘
119,14:49:33,251.01,-0.07,16,408393,卖盘
120,14:49:28,251.08,0.08,32,803456,买盘
121,14:49:23,251.0,--,0,0,买盘
122,14:49:18,251.0,0.04,24,602400,买盘
123,14:49:13,250.96,0.06,10,250960,买盘
124,14:49:08,250.9,-0.01,6,150540,卖盘
125,14:49:03,250.91,0.01,14,351274,卖盘
126,14:48:58,250.9,0.01,53,1353605,买盘
127,14:48:53,250.89,--,3,75267,买盘
128,14:48:48,250.89,0.01,7,175623,买盘
129,14:48:43,250.88,0.01,18,451584,买盘
130,14:48:38,250.87,0.02,6,150522,中性盘
131,14:48:33,250.85,-0.02,11,275935,卖盘
132,14:48:28,250.87,0.07,25,627175,买盘
133,14:48:23,250.8,--,0,0,买盘
134,14:48:18,250.8,0.07,1,25080,买盘
135,14:48:13,250.73,--,1,25073,卖盘
136,14:48:08,250.73,0.08,9,225657,买盘
137,14:48:03,250.65,-0.01,4,100260,卖盘
138,14:47:58,250.66,0.01,3,75198,买盘
139,14:47:53,250.65,0.04,6,150390,买盘
140,14:47:48,250.61,-0.19,1,25061,买盘
141,14:47:38,250.8,--,5,125400,买盘
142,14:47:33,250.8,0.15,4,100320,买盘
143,14:47:28,250.65,--,0,18798,卖盘
144,14:47:22,250.65,0.04,20,501300,买盘
145,14:47:13,250.61,0.06,11,275671,买盘
146,14:47:07,250.55,-0.01,12,300660,卖盘
147,14:47:03,250.56,-0.26,2,50112,卖盘
148,14:46:58,250.82,0.02,4,100328,买盘
149,14:46:48,250.8,--,2,50160,买盘
150,14:46:43,250.8,0.2,7,175560,买盘
151,14:46:37,250.6,--,4,100240,卖盘
152,14:46:33,250.6,-0.22,6,150360,卖盘
153,14:46:28,250.82,0.14,16,401312,买盘
154,14:46:22,250.68,-0.19,11,275748,卖盘
155,14:46:18,250.87,0.05,1,25087,买盘
156,14:46:03,250.82,--,8,200656,买盘
157,14:45:58,250.82,--,1,25082,买盘
158,14:45:48,250.82,-0.03,2,50164,买盘
159,14:45:43,250.85,0.05,7,175595,买盘
160,14:45:37,250.8,0.22,7,175560,买盘
161,14:45:33,250.58,-0.29,12,313225,卖盘
162,14:45:28,250.87,0.07,7,188152,买盘
163,14:45:22,250.8,-0.06,2,50160,卖盘
164,14:45:13,250.86,0.14,7,175602,买盘
165,14:45:07,250.72,-0.15,8,200576,卖盘
166,14:45:03,250.87,0.07,26,652262,买盘
167,14:44:57,250.8,-0.05,2,50160,中性盘
168,14:44:52,250.85,--,0,0,买盘
169,14:44:42,250.85,0.15,3,75255,买盘
170,14:44:37,250.7,-0.18,16,401120,中性盘
171,14:44:33,250.88,--,0,0,买盘
172,14:44:27,250.88,--,10,250880,买盘
173,14:44:22,250.88,--,7,175616,买盘
174,14:44:18,250.88,0.18,7,175616,买盘
175,14:44:07,250.7,0.2,11,275770,中性盘
176,14:44:03,250.5,--,0,0,卖盘
177,14:43:57,250.5,--,0,0,卖盘
178,14:43:52,250.5,-0.2,9,225450,卖盘
179,14:43:47,250.7,-0.19,6,150420,中性盘
180,14:43:42,250.89,0.23,13,326157,买盘
181,14:43:37,250.66,-0.04,17,445172,卖盘
182,14:43:32,250.7,--,8,224125,卖盘
183,14:43:27,250.7,--,2,57911,买盘
184,14:43:22,250.7,-0.2,4,117578,卖盘
185,14:43:17,250.9,-0.02,7,175630,卖盘
186,14:43:12,250.92,0.02,6,150552,买盘
187,14:43:07,250.9,0.22,31,785567,买盘
188,14:43:02,250.68,--,1,25068,买盘
189,14:42:57,250.68,-0.22,4,100272,买盘
190,14:42:52,250.9,--,12,301080,买盘
191,14:42:47,250.9,0.2,6,150540,买盘
192,14:42:42,250.7,--,4,100280,买盘
193,14:42:37,250.7,-0.2,9,242928,卖盘
194,14:42:32,250.9,--,21,526890,卖盘
195,14:42:27,250.9,0.19,4,100360,中性盘
196,14:42:22,250.71,-0.19,14,350994,中性盘
197,14:42:12,250.9,0.02,4,100360,买盘
198,14:42:07,250.88,--,5,125440,买盘
199,14:42:02,250.88,--,0,0,中性盘
200,14:41:57,250.88,-0.02,1,25088,卖盘
201,14:41:52,250.9,0.2,41,1028690,买盘
202,14:41:47,250.7,--,0,0,卖盘
203,14:41:37,250.7,--,37,927590,卖盘
204,14:41:32,250.7,--,8,202565,卖盘
205,14:41:27,250.7,0.3,49,1230937,买盘
206,14:41:22,250.4,-0.03,11,275440,卖盘
207,14:41:17,250.43,--,1,25043,买盘
208,14:41:12,250.43,--,12,319799,卖盘
209,14:41:07,250.43,-0.1,20,500860,卖盘
210,14:41:02,250.53,--,0,0,中性盘
211,14:40:57,250.53,-0.02,13,325689,买盘
212,14:40:52,250.55,0.12,11,275605,买盘
213,14:40:47,250.43,--,0,0,卖盘
214,14:40:42,250.43,-0.07,17,431490,卖盘
215,14:40:37,250.5,0.05,13,325650,买盘
216,14:40:32,250.45,--,0,0,卖盘
217,14:40:27,250.45,-0.05,16,400720,卖盘
218,14:40:22,250.5,--,6,150300,卖盘
219,14:40:12,250.5,--,5,125250,买盘
220,14:40:07,250.5,0.07,54,1352700,买盘
221,14:40:01,250.43,--,0,0,卖盘
222,14:39:57,250.43,-0.02,5,125215,卖盘
223,14:39:52,250.45,0.15,22,550990,买盘
224,14:39:46,250.3,--,0,0,中性盘
225,14:39:42,250.3,0.24,14,374198,买盘
226,14:39:37,250.06,-0.24,19,476364,卖盘
227,14:39:31,250.3,-0.1,13,325390,卖盘
228,14:39:27,250.4,0.1,20,501551,买盘
229,14:39:22,250.3,-0.1,2,73087,卖盘
230,14:39:16,250.4,--,5,125200,买盘
231,14:39:12,250.4,-0.08,19,475760,买盘
232,14:39:07,250.48,0.17,6,150288,买盘
233,14:39:01,250.31,-0.12,28,700868,卖盘
234,14:38:57,250.43,--,3,75129,买盘
235,14:38:46,250.43,0.03,3,75129,买盘
236,14:38:42,250.4,0.05,9,225360,买盘
237,14:38:36,250.35,0.05,14,350490,买盘
238,14:38:31,250.3,--,11,275330,卖盘
239,14:38:27,250.3,--,10,250300,买盘
240,14:38:21,250.3,-0.02,12,300360,卖盘
241,14:38:16,250.32,0.01,37,926184,买盘
242,14:38:06,250.31,0.22,5,125155,买盘
243,14:38:01,250.09,-0.21,15,375135,卖盘
244,14:37:51,250.3,--,1,25030,买盘
245,14:37:46,250.3,--,10,251050,卖盘
246,14:37:42,250.3,0.2,20,524879,买盘
247,14:37:36,250.1,-0.2,1,25010,中性盘
