,time,price,change,volume,amount,type
0,15:00:00,30.29,--,0,0,卖盘
1,15:00:00,30.29,-0.02,0,0,卖盘
2,14:59:55,30.31,0.01,81,245511,买盘
3,14:59:49,30.3,-0.01,17,51510,卖盘
4,14:59:45,30.31,0.01,6,18186,买盘
5,14:59:40,30.3,--,44,133320,买盘
6,14:59:34,30.3,--,79,239370,卖盘
7,14:59:30,30.3,0.02,208,630240,买盘
8,14:59:25,30.28,-0.01,50,151400,卖盘
9,14:59:19,30.29,-0.01,16,48464,中性盘
10,14:59:15,30.3,--,9,27270,买盘
11,14:59:10,30.3,0.02,43,130290,买盘
12,14:59:04,30.28,-0.02,52,157456,卖盘
13,14:59:00,30.3,0.02,85,257550,买盘
14,14:58:55,30.28,-0.01,12,36336,中性盘
15,14:58:49,30.29,0.01,31,93899,买盘
16,14:58:45,30.28,--,7,21196,买盘
17,14:58:40,30.28,0.01,56,169568,买盘
18,14:58:34,30.27,--,52,157404,买盘
19,14:58:30,30.27,-0.01,18,54486,中性盘
20,14:58:25,30.28,0.01,30,90840,买盘
21,14:58:19,30.27,--,31,93837,卖盘
22,14:58:15,30.27,-0.01,24,72648,卖盘
23,14:58:10,30.28,0.01,32,96896,买盘
24,14:58:04,30.27,0.01,52,157404,买盘
25,14:58:00,30.26,--,64,194965,卖盘
26,14:57:55,30.26,--,25,75650,卖盘
27,14:57:49,30.26,--,94,284444,买盘
28,14:57:45,30.26,0.01,37,111962,买盘
29,14:57:40,30.25,-0.01,44,133100,卖盘
30,14:57:34,30.26,0.01,57,172482,买盘
31,14:57:30,30.25,-0.01,10,30250,卖盘
32,14:57:25,30.26,--,21,63546,卖盘
33,14:57:19,30.26,--,28,84728,卖盘
34,14:57:15,30.26,0.02,419,1270193,买盘
35,14:57:09,30.24,-0.01,72,217728,卖盘
36,14:57:04,30.25,--,59,178475,买盘
37,14:56:59,30.25,0.01,6,18150,买盘
38,14:56:54,30.24,-0.01,13,39312,卖盘
39,14:56:49,30.25,0.02,102,308550,买盘
40,14:56:44,30.23,-0.01,25,75575,卖盘
41,14:56:39,30.24,0.01,34,102816,买盘
42,14:56:34,30.23,--,13,39299,卖盘
