,time,price,change,volume,amount,type
0,15:00:03,3.63,--,2910,1056330,买盘
1,14:57:00,3.63,0.01,1,363,买盘
2,14:56:57,3.62,--,43,15566,卖盘
3,14:56:54,3.62,--,40,14480,卖盘
4,14:56:51,3.62,--,115,41630,卖盘
5,14:56:48,3.62,-0.01,9,3258,卖盘
6,14:56:42,3.63,0.01,3,1089,买盘
7,14:56:36,3.62,--,24,8688,卖盘
8,14:56:30,3.62,-0.01,50,18100,卖盘
9,14:56:27,3.63,--,107,38841,买盘
10,14:56:24,3.63,--,8,2904,买盘
11,14:56:21,3.63,0.01,256,92928,买盘
12,14:56:18,3.62,-0.01,25,9050,卖盘
13,14:56:15,3.63,0.01,18,6534,买盘
14,14:56:12,3.62,-0.01,3,1086,卖盘
15,14:56:09,3.63,0.01,92,33396,买盘
16,14:56:06,3.62,--,9,3258,卖盘
17,14:56:00,3.62,-0.01,100,36200,卖盘
18,14:55:57,3.63,0.01,515,186945,买盘
19,14:55:54,3.62,-0.01,114,41268,卖盘
20,14:55:51,3.63,--,17,6171,买盘
21,14:55:45,3.63,0.01,117,42471,买盘
22,14:55:42,3.62,-0.01,39,14118,卖盘
23,14:55:39,3.63,0.01,15,5445,买盘
24,14:55:33,3.62,-0.01,35,12670,卖盘
25,14:55:27,3.63,--,175,63525,买盘
26,14:55:24,3.63,0.01,6,2178,买盘
27,14:55:21,3.62,-0.01,32,11584,卖盘
28,14:55:15,3.63,0.01,65,23595,买盘
29,14:55:12,3.62,-0.01,382,138284,卖盘
30,14:55:09,3.63,0.01,15,5445,买盘
31,14:55:06,3.62,-0.01,85,30770,卖盘
32,14:55:00,3.63,0.01,48,17424,买盘
33,14:54:57,3.62,-0.01,52,18824,卖盘
34,14:54:54,3.63,0.01,49,17787,买盘
35,14:54:51,3.62,--,31,11222,卖盘
36,14:54:48,3.62,-0.01,70,25340,卖盘
37,14:54:45,3.63,--,14,5082,买盘
38,14:54:42,3.63,--,1,363,买盘
39,14:54:39,3.63,--,84,30492,买盘
40,14:54:33,3.63,--,35,12705,买盘
41,14:54:30,3.63,--,184,66792,买盘
42,14:54:27,3.63,--,5,1815,买盘
43,14:54:24,3.63,--,20,7260,买盘
44,14:54:21,3.63,--,27,9801,买盘
45,14:54:15,3.63,--,15,5445,买盘
46,14:54:12,3.63,--,14,5082,买盘
47,14:54:06,3.63,--,1,363,买盘
48,14:54:00,3.63,--,15,5445,买盘
49,14:53:51,3.63,--,40,14520,买盘
50,14:53:48,3.63,--,6,2178,买盘
51,14:53:45,3.63,--,14,5082,买盘
52,14:53:42,3.63,--,14,5082,买盘
53,14:53:39,3.63,--,30,10890,买盘
54,14:53:33,3.63,--,425,154275,买盘
55,14:53:30,3.63,0.01,65,23595,买盘
56,14:53:24,3.62,-0.01,1637,592594,卖盘
57,14:53:21,3.63,--,32,11616,买盘
58,14:53:15,3.63,--,14,5082,买盘
59,14:53:06,3.63,--,86,31218,买盘
60,14:53:03,3.63,--,14,5082,买盘
61,14:52:54,3.63,0.01,48,17424,买盘
62,14:52:51,3.62,-0.01,52,18824,卖盘
63,14:52:45,3.63,0.01,17,6171,买盘
64,14:52:42,3.62,-0.01,10,3620,卖盘
65,14:52:36,3.63,--,18,6534,买盘
66,14:52:33,3.63,0.01,100,36300,买盘
67,14:52:30,3.62,-0.01,38,13756,卖盘
68,14:52:21,3.63,--,7,2541,买盘
69,14:52:18,3.63,--,18,6534,买盘
70,14:52:15,3.63,0.01,15,5445,买盘
71,14:52:09,3.62,--,30,10860,卖盘
72,14:52:03,3.62,--,153,55386,卖盘
73,14:51:57,3.62,-0.01,46,16652,卖盘
74,14:51:51,3.63,--,22,7986,买盘
75,14:51:45,3.63,0.01,16,5808,买盘
76,14:51:42,3.62,--,115,41630,卖盘
77,14:51:39,3.62,-0.01,50,18100,卖盘
78,14:51:36,3.63,--,25,9075,买盘
79,14:51:33,3.63,0.01,140,50820,买盘
80,14:51:30,3.62,--,95,34390,买盘
81,14:51:27,3.62,--,1,362,买盘
82,14:51:24,3.62,--,1,362,买盘
83,14:51:21,3.62,--,21,7602,买盘
84,14:51:15,3.62,-0.01,342,123804,卖盘
85,14:51:12,3.63,0.01,14,5082,买盘
86,14:51:09,3.62,--,265,95930,卖盘
87,14:51:06,3.62,-0.01,50,18100,卖盘
88,14:51:03,3.63,--,107,38841,买盘
89,14:50:54,3.63,--,33,11979,买盘
90,14:50:51,3.63,--,7,2541,买盘
91,14:50:48,3.63,--,14,5082,买盘
92,14:50:45,3.63,0.01,14,5082,买盘
93,14:50:39,3.62,--,93,33666,买盘
94,14:50:36,3.62,--,27,9774,买盘
95,14:50:33,3.62,--,177,64074,买盘
96,14:50:30,3.62,--,30,10860,买盘
97,14:50:27,3.62,--,3,1086,买盘
98,14:50:24,3.62,--,17,6154,买盘
99,14:50:21,3.62,-0.01,96,34752,卖盘
100,14:50:18,3.63,--,15,5445,买盘
101,14:50:15,3.63,--,1,363,买盘
102,14:50:09,3.63,--,64,23232,买盘
103,14:50:03,3.63,--,100,36300,买盘
104,14:50:00,3.63,--,14,5082,买盘
105,14:49:57,3.63,0.01,15,5445,买盘
106,14:49:54,3.62,--,15,5430,买盘
107,14:49:51,3.62,--,7,2534,买盘
108,14:49:48,3.62,--,15,5430,买盘
109,14:49:42,3.62,--,569,205978,买盘
110,14:49:33,3.62,--,100,36200,买盘
111,14:49:30,3.62,--,14,5068,买盘
112,14:49:27,3.62,--,2,724,买盘
113,14:49:24,3.62,--,29,10498,买盘
114,14:49:21,3.62,--,17,6154,买盘
115,14:49:18,3.62,--,20,7240,买盘
116,14:49:15,3.62,--,22,7964,买盘
117,14:49:09,3.62,--,4,1448,买盘
118,14:49:03,3.62,0.01,106,38372,买盘
119,14:49:00,3.61,--,4,1444,买盘
120,14:48:57,3.61,--,20,7220,买盘
121,14:48:54,3.61,--,32,11552,买盘
122,14:48:51,3.61,--,107,38627,买盘
123,14:48:48,3.61,--,40,14440,买盘
124,14:48:45,3.61,--,15,5415,买盘
125,14:48:39,3.61,--,2,722,买盘
126,14:48:33,3.61,0.01,115,41515,买盘
127,14:48:30,3.6,-0.01,2,720,卖盘
128,14:48:24,3.61,--,15,5415,买盘
129,14:48:21,3.61,--,6,2166,买盘
130,14:48:18,3.61,--,18,6498,买盘
131,14:48:15,3.61,0.01,15,5415,买盘
132,14:48:12,3.6,-0.01,22,7920,卖盘
133,14:48:03,3.61,0.02,114,41154,买盘
134,14:48:00,3.59,-0.01,105,37695,卖盘
135,14:47:57,3.6,-0.01,2,720,卖盘
136,14:47:51,3.61,--,115,41515,买盘
137,14:47:48,3.61,--,27,9747,买盘
138,14:47:45,3.61,--,15,5415,买盘
139,14:47:42,3.61,0.02,5,1805,买盘
140,14:47:39,3.59,--,27,9693,卖盘
141,14:47:36,3.59,-0.03,2018,724462,卖盘
142,14:47:33,3.62,0.02,121,43802,买盘
143,14:47:30,3.6,0.01,315,113400,买盘
144,14:47:27,3.59,-0.01,183,65697,卖盘
145,14:47:24,3.6,0.01,100,36000,买盘
146,14:47:21,3.59,-0.01,29,10411,卖盘
147,14:47:18,3.6,0.01,128,46080,买盘
148,14:47:15,3.59,--,118,42674,买盘
149,14:47:06,3.59,-0.02,3896,1398710,卖盘
150,14:47:03,3.61,-0.01,20,7220,卖盘
151,14:47:00,3.62,0.01,100,36200,买盘
152,14:46:54,3.61,-0.01,124,44764,卖盘
153,14:46:51,3.62,--,59,21358,买盘
154,14:46:45,3.62,--,195,70590,买盘
155,14:46:39,3.62,--,15,5430,买盘
156,14:46:36,3.62,0.01,35,12670,买盘
157,14:46:33,3.61,--,159,57399,卖盘
158,14:46:27,3.61,-0.01,17,6137,卖盘
159,14:46:24,3.62,0.01,14,5068,买盘
160,14:46:21,3.61,-0.01,157,56677,卖盘
161,14:46:15,3.62,0.01,24,8688,买盘
162,14:46:12,3.61,--,127,45847,卖盘
163,14:46:09,3.61,--,134,48374,买盘
164,14:46:06,3.61,--,116,41876,买盘
165,14:46:03,3.61,--,112,40432,卖盘
166,14:46:00,3.61,--,127,45847,卖盘
167,14:45:57,3.61,--,47,16967,买盘
168,14:45:54,3.61,0.01,4,1444,买盘
169,14:45:51,3.6,--,123,44280,卖盘
170,14:45:48,3.6,--,111,39960,卖盘
171,14:45:39,3.6,-0.02,32,11520,卖盘
172,14:45:36,3.62,--,4590,1661580,卖盘
173,14:45:33,3.62,--,396,143352,卖盘
174,14:45:30,3.62,--,132,47784,卖盘
175,14:45:27,3.62,--,22,7964,卖盘
176,14:45:24,3.62,--,200,72400,卖盘
177,14:45:21,3.62,--,122,44164,卖盘
178,14:45:15,3.62,--,31,11222,卖盘
179,14:45:12,3.62,-0.01,30,10860,卖盘
180,14:45:09,3.63,0.01,3,1089,买盘
181,14:45:00,3.62,--,100,36200,卖盘
182,14:44:57,3.62,-0.01,120,43440,卖盘
183,14:44:54,3.63,0.01,15,5445,买盘
184,14:44:51,3.62,--,125,45250,卖盘
185,14:44:48,3.62,-0.01,23,8326,卖盘
186,14:44:39,3.63,0.01,39,14157,买盘
187,14:44:36,3.62,--,110,39820,卖盘
188,14:44:33,3.62,--,25,9050,卖盘
189,14:44:30,3.62,--,12,4344,卖盘
190,14:44:24,3.62,-0.01,26,9502,卖盘
191,14:44:18,3.63,0.01,16,5808,买盘
192,14:44:15,3.62,--,115,41630,卖盘
193,14:44:12,3.62,--,100,36200,卖盘
194,14:44:06,3.62,-0.01,20,7240,卖盘
195,14:44:00,3.63,--,13,4719,卖盘
196,14:43:57,3.63,--,28,10164,卖盘
197,14:43:54,3.63,--,9,3267,卖盘
198,14:43:42,3.63,0.01,15,5445,买盘
199,14:43:39,3.62,-0.02,100,36200,卖盘
200,14:43:36,3.64,--,40,14560,买盘
201,14:43:30,3.64,0.02,20,7280,买盘
202,14:43:27,3.62,--,100,36200,卖盘
203,14:43:24,3.62,-0.02,36,13032,卖盘
204,14:43:18,3.64,0.01,114,41496,买盘
205,14:43:15,3.63,--,37,13431,卖盘
206,14:43:09,3.63,--,3,1089,买盘
207,14:43:06,3.63,0.01,133,48279,买盘
208,14:43:03,3.62,--,25,9050,卖盘
209,14:43:00,3.62,--,58,20996,卖盘
210,14:42:54,3.62,--,100,36200,卖盘
211,14:42:51,3.62,--,1050,380100,卖盘
212,14:42:45,3.62,-0.01,11,3982,卖盘
213,14:42:42,3.63,0.01,14,5082,买盘
214,14:42:39,3.62,-0.01,135,48870,卖盘
215,14:42:36,3.63,--,14,5082,买盘
216,14:42:33,3.63,-0.01,13,4719,中性盘
217,14:42:30,3.64,0.02,171,62244,买盘
218,14:42:27,3.62,--,28,10136,卖盘
219,14:42:24,3.62,-0.02,300,108600,卖盘
220,14:42:21,3.64,0.01,152,55328,买盘
221,14:42:18,3.63,-0.01,79,28677,买盘
222,14:42:15,3.64,0.02,162,58968,买盘
223,14:42:12,3.62,-0.01,24,8688,卖盘
224,14:42:09,3.63,--,15,5445,买盘
225,14:42:06,3.63,--,139,50457,买盘
226,14:42:03,3.63,--,38,13794,买盘
227,14:42:00,3.63,0.01,20,7260,买盘
228,14:41:57,3.62,-0.01,123,44526,卖盘
229,14:41:54,3.63,--,110,39930,买盘
230,14:41:51,3.63,--,116,42108,买盘
231,14:41:48,3.63,0.01,14,5082,买盘
232,14:41:45,3.62,--,11,3982,卖盘
233,14:41:42,3.62,--,26,9412,卖盘
234,14:41:39,3.62,-0.01,100,36200,卖盘
235,14:41:33,3.63,0.01,15,5445,买盘
236,14:41:30,3.62,--,46,16652,卖盘
237,14:41:27,3.62,-0.01,137,49594,卖盘
238,14:41:24,3.63,--,1,363,卖盘
239,14:41:18,3.63,--,138,50094,卖盘
240,14:41:15,3.63,-0.01,20,7260,卖盘
241,14:41:12,3.64,0.01,15,5460,买盘
242,14:41:09,3.63,--,133,48279,卖盘
243,14:41:06,3.63,0.01,172,62436,买盘
244,14:41:03,3.62,-0.01,118,42716,卖盘
245,14:41:00,3.63,0.01,40,14520,买盘
246,14:40:57,3.62,-0.01,13,4706,卖盘
247,14:40:54,3.63,0.01,48,17424,买盘
248,14:40:42,3.62,-0.01,100,36200,卖盘
249,14:40:39,3.63,-0.01,80,29040,卖盘
250,14:40:36,3.64,0.01,14,5096,买盘
251,14:40:33,3.63,--,6,2178,卖盘
252,14:40:30,3.63,-0.01,20,7260,卖盘
253,14:40:27,3.64,0.01,14,5096,买盘
254,14:40:24,3.63,--,100,36300,卖盘
255,14:40:21,3.63,--,38,13794,卖盘
256,14:40:18,3.63,--,162,58806,买盘
257,14:40:15,3.63,0.01,149,54087,买盘
258,14:40:09,3.62,-0.01,12,4344,卖盘
259,14:40:06,3.63,--,24,8712,买盘
260,14:40:03,3.63,-0.01,298,108174,卖盘
261,14:40:00,3.64,0.01,14,5096,买盘
262,14:39:57,3.63,--,100,36300,卖盘
263,14:39:54,3.63,--,126,45738,卖盘
264,14:39:51,3.63,-0.01,40,14520,卖盘
265,14:39:45,3.64,0.01,13,4732,买盘
266,14:39:42,3.63,--,40,14520,卖盘
267,14:39:39,3.63,--,20,7260,卖盘
268,14:39:30,3.63,0.01,520,188760,买盘
269,14:39:27,3.62,-0.01,34,12308,卖盘
270,14:39:24,3.63,--,114,41382,买盘
271,14:39:15,3.63,0.01,5,1815,买盘
272,14:39:09,3.62,-0.01,25,9050,卖盘
273,14:39:06,3.63,--,27,9801,买盘
274,14:39:03,3.63,--,64,23232,买盘
275,14:39:00,3.63,--,151,55103,买盘
276,14:38:54,3.63,--,48,17424,卖盘
277,14:38:51,3.63,--,122,44286,买盘
278,14:38:48,3.63,0.01,19,6897,买盘
279,14:38:45,3.62,--,12,4344,卖盘
280,14:38:42,3.62,-0.01,24,8688,卖盘
281,14:38:39,3.63,0.01,10,3630,买盘
282,14:38:33,3.62,--,130,47060,卖盘
283,14:38:30,3.62,--,42,15204,卖盘
284,14:38:24,3.62,0.01,141,51042,中性盘
285,14:38:18,3.61,--,11,3971,卖盘
286,14:38:12,3.61,-0.01,223,80799,卖盘
287,14:38:09,3.62,-0.01,14,5068,中性盘
288,14:38:06,3.63,--,52,18876,买盘
289,14:38:03,3.63,0.02,2,726,买盘
290,14:38:00,3.61,-0.02,100,36100,卖盘
291,14:37:54,3.63,--,565,205095,买盘
292,14:37:51,3.63,--,15,5445,买盘
293,14:37:48,3.63,--,15,5445,买盘
294,14:37:42,3.63,0.02,36,13068,买盘
295,14:37:39,3.61,-0.02,131,47291,卖盘
296,14:37:36,3.63,--,30,10890,买盘
297,14:37:30,3.63,0.01,15,5445,买盘
298,14:37:27,3.62,0.01,30,10860,中性盘
299,14:37:21,3.61,-0.02,112,40432,卖盘
300,14:37:18,3.63,0.02,35,12705,买盘
301,14:37:15,3.61,--,100,36100,卖盘
302,14:37:12,3.61,--,66,23826,卖盘
303,14:37:09,3.61,-0.02,36,12996,卖盘
304,14:37:06,3.63,0.02,68,24684,买盘
305,14:37:03,3.61,--,100,36100,卖盘
306,14:36:54,3.61,--,178,64258,卖盘
307,14:36:48,3.61,--,12,4332,卖盘
308,14:36:45,3.61,--,114,41154,卖盘
309,14:36:42,3.61,-0.02,50,18050,卖盘
310,14:36:39,3.63,0.02,4,1452,买盘
311,14:36:36,3.61,-0.02,28,10108,卖盘
312,14:36:33,3.63,0.01,114,41382,买盘
313,14:36:27,3.62,0.01,85,30770,买盘
314,14:36:18,3.61,--,157,56677,卖盘
315,14:36:15,3.61,-0.01,100,36100,卖盘
316,14:36:12,3.62,0.01,18,6516,买盘
317,14:36:06,3.61,--,12,4332,卖盘
318,14:36:03,3.61,--,26,9386,卖盘
319,14:36:00,3.61,-0.01,126,45486,卖盘
320,14:35:54,3.62,0.01,25,9050,买盘
321,14:35:48,3.61,--,12,4332,卖盘
322,14:35:45,3.61,-0.02,100,36100,卖盘
323,14:35:42,3.63,0.02,40,14520,买盘
324,14:35:39,3.61,-0.02,41,14801,卖盘
325,14:35:36,3.63,--,15,5445,买盘
326,14:35:30,3.63,0.01,25,9075,买盘
327,14:35:18,3.62,0.01,9,3258,买盘
328,14:35:15,3.61,--,1,361,卖盘
329,14:35:09,3.61,-0.02,117,42237,卖盘
330,14:35:06,3.63,--,1,363,买盘
331,14:35:03,3.63,0.01,14,5082,买盘
332,14:35:00,3.62,0.01,7,2534,买盘
333,14:34:57,3.61,--,11,3971,卖盘
334,14:34:54,3.61,-0.02,126,45486,卖盘
335,14:34:48,3.63,0.01,5,1815,买盘
336,14:34:45,3.62,0.01,30,10860,中性盘
337,14:34:42,3.61,-0.01,151,54511,卖盘
338,14:34:39,3.62,0.01,35,12670,买盘
339,14:34:36,3.61,-0.02,103,37183,卖盘
340,14:34:33,3.63,0.02,141,51183,买盘
341,14:34:27,3.61,-0.01,29,10469,卖盘
342,14:34:24,3.62,--,3,1086,买盘
343,14:34:21,3.62,--,15,5430,买盘
344,14:34:15,3.62,--,3,1086,买盘
345,14:34:12,3.62,--,39,14118,卖盘
346,14:34:09,3.62,-0.01,12,4344,卖盘
347,14:34:03,3.63,--,17,6171,买盘
348,14:34:00,3.63,0.01,15,5445,买盘
349,14:33:45,3.62,-0.01,4,1448,卖盘
350,14:33:42,3.63,0.02,66,23958,买盘
351,14:33:39,3.61,--,30,10830,卖盘
352,14:33:36,3.61,--,100,36100,卖盘
353,14:33:30,3.61,-0.01,9,3249,卖盘
354,14:33:27,3.62,0.01,18,6516,买盘
355,14:33:24,3.61,-0.01,6,2166,卖盘
356,14:33:21,3.62,--,45,16290,买盘
357,14:33:15,3.62,--,18,6516,买盘
358,14:33:12,3.62,0.01,1,362,买盘
359,14:33:09,3.61,-0.01,5,1805,卖盘
360,14:33:06,3.62,0.01,14,5068,买盘
361,14:32:57,3.61,-0.01,6,2166,卖盘
362,14:32:54,3.62,--,13,4706,买盘
363,14:32:51,3.62,--,16,5792,买盘
