,time,price,change,volume,amount,type
0,15:00:03,29.72,--,2689,7993847,卖盘
1,14:57:00,29.72,-0.02,79,234788,卖盘
2,14:56:57,29.74,0.02,23,68402,买盘
3,14:56:54,29.72,-0.02,51,151572,卖盘
4,14:56:51,29.74,0.02,1,2974,买盘
5,14:56:48,29.72,-0.01,30,89160,卖盘
6,14:56:45,29.73,-0.01,32,95136,买盘
7,14:56:42,29.74,--,58,172492,买盘
8,14:56:39,29.74,0.01,107,318218,买盘
9,14:56:36,29.73,--,8,23784,买盘
10,14:56:33,29.73,--,7,20811,买盘
11,14:56:30,29.73,--,10,29730,卖盘
12,14:56:27,29.73,0.01,3,8919,中性盘
13,14:56:24,29.72,-0.02,23,68356,卖盘
14,14:56:21,29.74,--,114,339036,买盘
15,14:56:18,29.74,--,94,279556,买盘
16,14:56:15,29.74,--,26,77324,买盘
17,14:56:12,29.74,0.01,17,50558,买盘
18,14:56:09,29.73,-0.01,24,71352,卖盘
19,14:56:06,29.74,0.01,5,14870,买盘
20,14:56:03,29.73,0.01,8,23784,中性盘
21,14:56:00,29.72,-0.01,91,270452,卖盘
22,14:55:57,29.73,--,11,32703,卖盘
23,14:55:54,29.73,--,16,47568,买盘
24,14:55:51,29.73,--,10,29730,买盘
25,14:55:48,29.73,0.02,53,157569,买盘
26,14:55:45,29.71,--,4,11884,卖盘
27,14:55:42,29.71,--,49,145579,卖盘
28,14:55:39,29.71,-0.01,3,8913,卖盘
29,14:55:36,29.72,0.01,5,14860,买盘
30,14:55:33,29.71,--,18,53478,买盘
31,14:55:30,29.71,0.02,20,59420,买盘
32,14:55:27,29.69,-0.02,54,160326,卖盘
33,14:55:24,29.71,-0.04,42,124782,卖盘
34,14:55:21,29.75,0.05,172,511700,买盘
35,14:55:18,29.7,-0.01,346,1029580,卖盘
36,14:55:15,29.71,--,94,279719,买盘
37,14:55:12,29.71,--,128,380288,买盘
38,14:55:09,29.71,--,36,106956,买盘
39,14:55:06,29.71,0.01,921,2736291,买盘
40,14:55:03,29.7,-0.01,59,175230,卖盘
41,14:55:00,29.71,--,52,154492,买盘
42,14:54:57,29.71,--,87,258477,买盘
43,14:54:54,29.71,--,53,157463,买盘
44,14:54:51,29.71,-0.01,197,586415,卖盘
45,14:54:48,29.72,0.02,69,207118,买盘
46,14:54:45,29.7,-0.01,264,784436,卖盘
47,14:54:42,29.71,-0.01,7,20797,卖盘
48,14:54:39,29.72,0.02,36,106992,买盘
49,14:54:36,29.7,--,70,207900,卖盘
50,14:54:33,29.7,-0.02,52,154440,卖盘
51,14:54:30,29.72,0.02,59,175348,买盘
52,14:54:27,29.7,-0.01,69,204930,卖盘
53,14:54:24,29.71,--,5,14855,卖盘
54,14:54:21,29.71,--,44,130724,买盘
55,14:54:18,29.71,0.01,55,163405,中性盘
56,14:54:15,29.7,-0.02,46,136620,卖盘
57,14:54:06,29.72,0.02,46,136712,买盘
58,14:54:03,29.7,-0.02,56,166320,卖盘
59,14:54:00,29.72,--,6,17832,买盘
60,14:53:57,29.72,-0.02,27,80897,卖盘
61,14:53:54,29.74,--,13,38662,买盘
62,14:53:51,29.74,-0.01,4,11896,卖盘
63,14:53:48,29.75,--,15,44625,买盘
64,14:53:45,29.75,--,12,35700,买盘
65,14:53:42,29.75,-0.02,52,157377,卖盘
66,14:53:39,29.77,--,12,35724,买盘
67,14:53:36,29.77,0.02,5,14885,买盘
68,14:53:33,29.75,--,63,187722,卖盘
69,14:53:30,29.75,--,13,38675,卖盘
70,14:53:27,29.75,--,10,29750,卖盘
71,14:53:24,29.75,--,40,119000,卖盘
72,14:53:21,29.75,--,390,1160250,买盘
73,14:53:18,29.75,--,9,26775,买盘
74,14:53:15,29.75,0.02,19,56525,买盘
75,14:53:12,29.73,-0.02,4,14210,卖盘
76,14:53:09,29.75,0.01,14,41650,中性盘
77,14:53:06,29.74,0.04,979,2911546,买盘
78,14:53:03,29.7,-0.06,549,1633143,卖盘
79,14:53:00,29.76,0.01,4,11904,买盘
80,14:52:57,29.75,--,6,17850,卖盘
81,14:52:54,29.75,--,1,2975,卖盘
82,14:52:51,29.75,--,28,83300,买盘
83,14:52:48,29.75,0.01,8,23800,买盘
84,14:52:45,29.74,-0.01,20,59480,卖盘
85,14:52:42,29.75,0.01,11,32725,中性盘
86,14:52:36,29.74,-0.01,92,273608,卖盘
87,14:52:33,29.75,-0.01,81,242016,卖盘
88,14:52:27,29.76,0.06,646,1924787,买盘
89,14:52:24,29.7,--,145,431392,买盘
90,14:52:21,29.7,-0.04,35,103950,卖盘
91,14:52:18,29.74,--,2,5948,买盘
92,14:52:15,29.74,0.02,60,178440,买盘
93,14:52:12,29.72,-0.03,13,38636,卖盘
94,14:52:09,29.75,-0.05,116,345189,卖盘
95,14:52:06,29.8,--,13,38740,卖盘
96,14:52:03,29.8,-0.01,112,334803,卖盘
97,14:52:00,29.81,0.01,1,2981,买盘
98,14:51:57,29.8,0.06,308,919687,买盘
99,14:51:54,29.74,-0.04,181,538294,卖盘
100,14:51:51,29.78,0.08,336,1001084,买盘
101,14:51:48,29.7,-0.01,150,447994,卖盘
102,14:51:45,29.71,-0.02,14,41594,卖盘
103,14:51:42,29.73,--,312,927576,买盘
104,14:51:39,29.73,0.01,5,14865,买盘
105,14:51:36,29.72,-0.02,1,2972,卖盘
106,14:51:33,29.74,-0.01,46,138975,中性盘
107,14:51:30,29.75,0.05,8,23800,买盘
108,14:51:27,29.7,-0.04,26,77220,卖盘
109,14:51:24,29.74,0.03,1,2974,买盘
110,14:51:21,29.71,-0.04,20,59420,卖盘
111,14:51:18,29.75,-0.01,24,71400,买盘
112,14:51:15,29.76,--,224,666624,卖盘
113,14:51:12,29.76,0.01,94,279744,买盘
114,14:51:09,29.75,0.05,103,307704,买盘
115,14:51:06,29.7,--,58,172260,买盘
116,14:51:03,29.7,-0.06,424,1262012,卖盘
117,14:50:57,29.76,0.05,282,839470,买盘
118,14:50:54,29.71,0.01,12,35652,买盘
119,14:50:51,29.7,-0.01,103,305910,卖盘
120,14:50:48,29.71,0.02,241,716011,买盘
121,14:50:45,29.69,0.01,2,5938,买盘
122,14:50:42,29.68,--,30,89040,卖盘
123,14:50:39,29.68,--,1,2968,卖盘
124,14:50:36,29.68,0.03,181,537831,买盘
125,14:50:33,29.65,--,36,108904,买盘
126,14:50:30,29.65,--,41,121565,买盘
127,14:50:27,29.65,--,29,85985,买盘
128,14:50:24,29.65,--,5,14825,买盘
129,14:50:21,29.65,-0.03,354,1049698,卖盘
130,14:50:18,29.68,--,30,89040,买盘
131,14:50:15,29.68,--,74,219632,买盘
132,14:50:12,29.68,0.03,61,181048,买盘
133,14:50:09,29.65,--,57,169005,卖盘
134,14:50:06,29.65,-0.02,2,5930,卖盘
135,14:50:03,29.67,0.02,71,212822,中性盘
