,time,price,change,volume,amount,type
0,15:00:00,29.23,--,0,0,卖盘
1,15:00:00,29.23,-0.08,5,14615,卖盘
2,14:59:59,29.31,0.01,52,152412,买盘
3,14:59:54,29.3,-0.01,55,161150,卖盘
4,14:59:50,29.31,--,43,126033,买盘
5,14:59:45,29.31,0.01,87,254997,买盘
6,14:59:39,29.3,-0.01,6,17580,卖盘
7,14:59:35,29.31,0.01,29,84999,买盘
8,14:59:30,29.3,--,29,84970,卖盘
9,14:59:24,29.3,0.1,531,1555830,买盘
10,14:59:20,29.2,--,56,163520,买盘
11,14:59:14,29.2,--,652,1903840,卖盘
12,14:59:09,29.2,-0.02,14,40880,卖盘
13,14:59:05,29.22,0.02,68,198696,买盘
14,14:58:59,29.2,--,35,102200,卖盘
15,14:58:54,29.2,--,22,64240,卖盘
16,14:58:49,29.2,0.07,363,1059960,买盘
17,14:58:45,29.13,0.02,5,14565,买盘
18,14:58:39,29.11,--,0,0,卖盘
19,14:58:34,29.11,-0.01,50,145550,卖盘
20,14:58:29,29.12,--,10,29120,卖盘
21,14:58:24,29.12,0.02,9,26208,卖盘
22,14:58:19,29.1,--,13,37830,卖盘
23,14:58:14,29.1,-0.02,1,2910,卖盘
24,14:58:09,29.12,0.02,11,32032,买盘
25,14:58:04,29.1,--,15,43650,卖盘
26,14:57:59,29.1,--,66,192060,买盘
27,14:57:54,29.1,0.01,84,244440,买盘
28,14:57:49,29.09,-0.01,55,159995,卖盘
29,14:57:44,29.1,--,10,29100,买盘
30,14:57:39,29.1,--,20,58200,买盘
31,14:57:34,29.1,--,26,76358,买盘
32,14:57:24,29.1,0.01,6,17460,买盘
33,14:57:19,29.09,--,19,55271,中性盘
34,14:57:14,29.09,-0.01,8,23272,卖盘
35,14:57:09,29.1,--,1,2910,买盘
36,14:57:04,29.1,0.03,14,40740,买盘
37,14:56:59,29.07,-0.02,66,191862,卖盘
38,14:56:49,29.09,--,67,194903,买盘
39,14:56:39,29.09,--,19,55271,买盘
