,time,price,change,volume,amount,type
0,15:00:00,17.88,--,0,0,买盘
1,15:00:00,17.88,0.01,0,0,买盘
2,14:59:59,17.87,-0.01,97,173339,卖盘
3,14:59:54,17.88,0.01,3,5364,买盘
4,14:59:50,17.87,--,52,92924,卖盘
5,14:59:45,17.87,--,23,41994,卖盘
6,14:59:39,17.87,--,61,109007,卖盘
7,14:59:35,17.87,-0.01,9,16083,卖盘
8,14:59:30,17.88,0.01,187,334356,买盘
9,14:59:24,17.87,--,9,16083,卖盘
10,14:59:20,17.87,-0.01,265,474788,卖盘
11,14:59:14,17.88,--,120,214560,卖盘
12,14:59:09,17.88,--,13,23244,卖盘
13,14:59:05,17.88,--,9,16646,卖盘
14,14:58:59,17.88,-0.01,8,14304,中性盘
15,14:58:54,17.89,0.03,1362,2436618,买盘
16,14:58:49,17.86,-0.01,160,285760,卖盘
17,14:58:45,17.87,0.02,921,1645827,买盘
18,14:58:39,17.85,-0.01,328,586800,卖盘
19,14:58:34,17.86,0.01,354,632244,买盘
20,14:58:29,17.85,-0.01,561,1001385,卖盘
21,14:58:24,17.86,--,693,1237698,买盘
22,14:58:19,17.86,--,45,80370,买盘
23,14:58:14,17.86,--,721,1287706,买盘
24,14:58:09,17.86,0.01,548,978728,买盘
25,14:58:04,17.85,-0.01,228,406980,卖盘
26,14:57:59,17.86,0.01,29,51794,买盘
27,14:57:54,17.85,--,21,37485,卖盘
28,14:57:49,17.85,--,29,51765,卖盘
29,14:57:44,17.85,--,37,66045,卖盘
30,14:57:39,17.85,--,3,5355,卖盘
31,14:57:34,17.85,--,3,5355,卖盘
32,14:57:29,17.85,-0.01,5,8925,卖盘
33,14:57:24,17.86,0.02,105,187530,买盘
34,14:57:19,17.84,--,7,12488,卖盘
35,14:57:14,17.84,--,9,16056,卖盘
36,14:57:09,17.84,-0.01,6,10704,卖盘
37,14:57:04,17.85,0.01,19,33915,买盘
38,14:56:59,17.84,-0.02,108,192672,卖盘
39,14:56:54,17.86,0.01,119,212534,买盘
40,14:56:49,17.85,--,5,8925,卖盘
41,14:56:44,17.85,-0.01,56,99960,卖盘
42,14:56:39,17.86,--,30,53580,买盘
43,14:56:34,17.86,0.01,82,146452,买盘
44,14:56:29,17.85,--,66,117810,卖盘
45,14:56:24,17.85,--,44,78540,卖盘
46,14:56:19,17.85,--,13,23205,卖盘
47,14:56:14,17.85,--,33,58905,卖盘
48,14:56:09,17.85,--,55,98175,卖盘
49,14:56:04,17.85,--,77,137445,卖盘
50,14:55:59,17.85,-0.01,209,373065,卖盘
51,14:55:54,17.86,0.01,27,48222,买盘
52,14:55:49,17.85,--,23,41055,卖盘
53,14:55:44,17.85,--,188,335580,卖盘
54,14:55:39,17.85,--,24,42840,卖盘
55,14:55:34,17.85,--,7,12495,卖盘
56,14:55:28,17.85,--,47,83895,卖盘
57,14:55:24,17.85,--,47,83895,卖盘
58,14:55:14,17.85,-0.01,265,473025,卖盘
59,14:55:09,17.86,0.01,65,116090,买盘
60,14:55:03,17.85,--,14,24990,卖盘
61,14:54:58,17.85,--,42,74970,卖盘
62,14:54:54,17.85,--,26,46410,卖盘
63,14:54:48,17.85,--,24,42840,卖盘
64,14:54:44,17.85,--,58,103530,卖盘
65,14:54:39,17.85,0.01,1121,2000985,买盘
66,14:54:33,17.84,--,24,42816,卖盘
67,14:54:29,17.84,--,3,5352,卖盘
68,14:54:24,17.84,--,66,117744,卖盘
69,14:54:14,17.84,--,109,195401,卖盘
70,14:54:08,17.84,--,35,62761,卖盘
71,14:54:03,17.84,-0.01,3,5352,卖盘
72,14:53:53,17.85,0.01,26,46410,买盘
73,14:53:44,17.84,-0.01,10,17840,卖盘
74,14:53:38,17.85,0.01,234,417690,买盘
75,14:53:33,17.84,--,20,35680,卖盘
76,14:53:29,17.84,--,3,5352,卖盘
77,14:53:23,17.84,--,36,64224,卖盘
78,14:53:18,17.84,--,6,10704,卖盘
79,14:53:14,17.84,--,37,66008,卖盘
80,14:53:08,17.84,0.01,109,194456,买盘
81,14:53:03,17.83,--,496,884367,卖盘
82,14:52:59,17.83,--,6,10697,卖盘
83,14:52:53,17.83,--,10,18329,卖盘
84,14:52:48,17.83,--,20,35660,卖盘
85,14:52:44,17.83,--,7,12480,卖盘
86,14:52:38,17.83,--,27,48140,卖盘
87,14:52:33,17.83,--,3,5348,卖盘
88,14:52:28,17.83,--,88,156903,卖盘
89,14:52:23,17.83,--,183,326288,卖盘
90,14:52:18,17.83,--,19,33877,卖盘
91,14:52:13,17.83,--,11,19612,卖盘
92,14:52:08,17.83,--,6,10697,卖盘
93,14:52:03,17.83,--,150,269054,买盘
94,14:51:58,17.83,0.01,242,431485,买盘
95,14:51:53,17.82,--,33,58806,卖盘
96,14:51:48,17.82,--,3,5346,卖盘
97,14:51:43,17.82,--,4,7128,卖盘
98,14:51:38,17.82,--,13,23166,卖盘
99,14:51:33,17.82,--,3,5346,卖盘
100,14:51:28,17.82,--,35,62370,卖盘
101,14:51:23,17.82,--,40,71280,卖盘
102,14:51:18,17.82,--,10,17820,卖盘
103,14:51:13,17.82,--,8,14256,卖盘
104,14:51:08,17.82,--,22,39204,卖盘
105,14:51:03,17.82,--,24,42768,卖盘
106,14:50:58,17.82,-0.01,79,140778,卖盘
107,14:50:53,17.83,0.01,29,51706,买盘
108,14:50:48,17.82,--,108,192456,卖盘
109,14:50:43,17.82,--,3,5346,卖盘
110,14:50:38,17.82,--,120,213840,卖盘
111,14:50:33,17.82,--,93,165726,卖盘
112,14:50:28,17.82,-0.01,39,69498,卖盘
113,14:50:23,17.83,--,106,188997,买盘
114,14:50:18,17.83,0.01,315,561645,买盘
115,14:50:13,17.82,--,49,87318,卖盘
116,14:50:08,17.82,--,3,5346,卖盘
117,14:50:03,17.82,--,33,58806,卖盘
118,14:49:58,17.82,--,26,46332,卖盘
119,14:49:53,17.82,--,47,83754,卖盘
120,14:49:48,17.82,--,24,42768,卖盘
121,14:49:43,17.82,--,3,5346,卖盘
122,14:49:37,17.82,0.01,1084,1933202,买盘
123,14:49:33,17.81,--,41,73021,卖盘
124,14:49:28,17.81,-0.01,26,46306,卖盘
125,14:49:23,17.82,0.01,230,409860,买盘
126,14:49:18,17.81,--,7,12467,卖盘
127,14:49:13,17.81,--,83,147823,卖盘
128,14:49:08,17.81,-0.01,60,106859,卖盘
129,14:49:03,17.82,0.01,120,213840,买盘
130,14:48:58,17.81,--,26,46306,卖盘
131,14:48:52,17.81,--,16,28495,卖盘
132,14:48:48,17.81,--,43,76583,卖盘
133,14:48:37,17.81,-0.01,17,30276,卖盘
134,14:48:33,17.82,0.01,125,222750,买盘
135,14:48:27,17.81,-0.01,29,51648,卖盘
136,14:48:22,17.82,--,815,1452330,买盘
137,14:48:18,17.82,--,2508,4469309,卖盘
138,14:48:07,17.82,--,6,10692,卖盘
139,14:48:03,17.82,--,73,130086,卖盘
140,14:47:57,17.82,-0.01,26,46332,卖盘
141,14:47:52,17.83,--,71,126592,卖盘
142,14:47:47,17.83,--,7,12480,卖盘
143,14:47:42,17.83,--,3,5348,卖盘
144,14:47:37,17.83,--,6,10697,卖盘
145,14:47:32,17.83,--,16,28527,卖盘
146,14:47:27,17.83,--,52,92715,卖盘
147,14:47:22,17.83,--,25,44574,卖盘
148,14:47:17,17.83,--,17,30310,卖盘
149,14:47:07,17.83,--,22,39225,卖盘
150,14:47:02,17.83,0.01,103,183648,中性盘
151,14:46:57,17.82,-0.01,15,26730,卖盘
152,14:46:52,17.83,0.01,3,5348,中性盘
153,14:46:47,17.82,--,17,30294,卖盘
154,14:46:42,17.82,--,20,35640,卖盘
155,14:46:37,17.82,--,7,12474,卖盘
156,14:46:32,17.82,--,3,5346,卖盘
157,14:46:27,17.82,--,10,17820,卖盘
158,14:46:22,17.82,--,7,12474,卖盘
159,14:46:17,17.82,-0.02,6,10692,卖盘
160,14:46:12,17.84,0.02,24,42816,买盘
161,14:46:07,17.82,-0.02,3,5346,卖盘
162,14:46:02,17.84,0.02,10,17840,买盘
163,14:45:57,17.82,--,45,80190,卖盘
164,14:45:52,17.82,-0.01,25,44550,卖盘
165,14:45:47,17.83,--,9,16046,买盘
166,14:45:42,17.83,--,16,28527,买盘
167,14:45:37,17.83,--,106,190727,买盘
168,14:45:32,17.83,--,15,26744,买盘
169,14:45:22,17.83,--,54,96281,买盘
170,14:45:17,17.83,--,19,33877,买盘
171,14:45:12,17.83,--,1,1782,买盘
172,14:45:07,17.83,--,4,7131,买盘
173,14:45:02,17.83,0.02,79,140857,买盘
174,14:44:57,17.81,-0.02,31,55210,卖盘
175,14:44:52,17.83,--,7,12480,买盘
176,14:44:47,17.83,0.02,92,164035,买盘
177,14:44:42,17.81,-0.01,10,17810,卖盘
178,14:44:37,17.82,0.01,1,2690,卖盘
179,14:44:32,17.81,--,21,37401,卖盘
180,14:44:27,17.81,-0.02,20,35620,卖盘
181,14:44:22,17.83,0.02,128,228223,买盘
182,14:44:17,17.81,-0.01,3,5343,卖盘
183,14:44:12,17.82,--,18,32076,买盘
184,14:44:07,17.82,0.01,267,475794,买盘
185,14:44:02,17.81,-0.01,68,121107,卖盘
186,14:43:57,17.82,--,92,163944,买盘
187,14:43:52,17.82,0.01,62,110484,买盘
188,14:43:47,17.81,-0.01,2,3561,卖盘
189,14:43:42,17.82,0.01,29,51678,买盘
190,14:43:32,17.81,--,207,368667,卖盘
191,14:43:27,17.81,--,7,12467,卖盘
192,14:43:17,17.81,-0.01,17,30276,卖盘
193,14:43:02,17.82,0.01,34,60588,买盘
194,14:42:57,17.81,-0.01,5,8905,卖盘
195,14:42:47,17.82,--,69,122958,买盘
196,14:42:42,17.82,0.01,4,7128,买盘
197,14:42:37,17.81,-0.01,4,7123,卖盘
198,14:42:32,17.82,--,96,171072,买盘
199,14:42:27,17.82,0.01,160,285120,买盘
200,14:42:22,17.81,-0.01,13,23509,卖盘
201,14:42:17,17.82,--,71,126522,买盘
202,14:42:12,17.82,--,2,3564,买盘
203,14:42:07,17.82,--,66,117612,买盘
204,14:42:01,17.82,--,221,393822,卖盘
205,14:41:52,17.82,--,7,12474,卖盘
206,14:41:41,17.82,--,23,40986,卖盘
207,14:41:31,17.82,--,154,274428,卖盘
208,14:41:21,17.82,--,30,53460,卖盘
209,14:41:16,17.82,--,3,5346,卖盘
210,14:41:12,17.82,--,13,23166,卖盘
211,14:41:06,17.82,--,25,44550,卖盘
212,14:41:01,17.82,-0.01,132,235224,卖盘
213,14:40:46,17.83,--,35,62404,卖盘
214,14:40:41,17.83,-0.01,17,30310,卖盘
215,14:40:31,17.84,--,5,8920,买盘
216,14:40:21,17.84,0.03,86,153424,买盘
217,14:40:16,17.81,-0.03,97,172757,卖盘
218,14:40:06,17.84,--,0,0,买盘
219,14:39:56,17.84,--,220,392480,卖盘
220,14:39:51,17.84,--,15,26760,卖盘
221,14:39:46,17.84,--,5,8920,卖盘
222,14:39:41,17.84,-0.02,7,12488,卖盘
223,14:39:36,17.86,0.02,67,119662,买盘
224,14:39:31,17.84,--,60,107040,卖盘
225,14:39:26,17.84,--,10,17840,卖盘
226,14:39:16,17.84,0.01,24,42816,买盘
227,14:39:06,17.83,--,0,0,卖盘
228,14:39:01,17.83,-0.01,17,30310,卖盘
229,14:38:41,17.84,--,26,47525,卖盘
230,14:38:36,17.84,-0.01,36,64224,卖盘
231,14:38:31,17.85,--,25,44625,卖盘
232,14:38:21,17.85,--,66,117810,卖盘
233,14:38:16,17.85,0.01,161,287385,买盘
234,14:38:11,17.84,-0.01,17,30328,卖盘
235,14:37:46,17.85,-0.01,35,62475,买盘
236,14:37:26,17.86,--,0,0,买盘
237,14:37:11,17.86,--,20,35720,买盘
238,14:37:01,17.86,--,20,35720,买盘
239,14:36:56,17.86,--,6,10716,买盘
240,14:36:41,17.86,--,148,264328,买盘
241,14:36:36,17.86,0.01,113,201818,买盘
242,14:36:31,17.85,0.01,12,21420,买盘
243,14:36:21,17.84,-0.01,47,83848,卖盘
244,14:36:16,17.85,--,3,5355,买盘
245,14:36:11,17.85,0.01,41,73185,买盘
246,14:36:06,17.84,-0.01,17,30328,卖盘
247,14:36:01,17.85,--,65,116025,卖盘
248,14:35:56,17.85,-0.01,54,96390,卖盘
249,14:35:51,17.86,0.02,75,133950,买盘
250,14:35:46,17.84,--,0,0,卖盘
251,14:35:41,17.84,-0.01,158,281872,卖盘
252,14:35:36,17.85,-0.01,11,19635,卖盘
253,14:35:30,17.86,0.01,5,8930,买盘
254,14:35:25,17.85,--,13,23205,卖盘
255,14:35:20,17.85,-0.01,10,17850,卖盘
256,14:35:15,17.86,--,35,62510,买盘
257,14:35:10,17.86,--,0,0,买盘
258,14:35:05,17.86,0.02,316,564376,买盘
259,14:34:55,17.84,--,18,32112,卖盘
260,14:34:40,17.84,-0.01,83,148072,卖盘
261,14:34:35,17.85,0.01,93,166005,买盘
262,14:34:30,17.84,--,42,74928,卖盘
263,14:34:10,17.84,--,105,187320,卖盘
264,14:34:05,17.84,--,127,226568,卖盘
265,14:33:55,17.84,--,20,35680,卖盘
266,14:33:50,17.84,--,26,46384,卖盘
267,14:33:45,17.84,--,3,5352,卖盘
268,14:33:40,17.84,0.01,143,255112,买盘
269,14:33:35,17.83,-0.01,2,4190,卖盘
270,14:33:30,17.84,0.01,21,37464,买盘
271,14:33:25,17.83,--,102,183060,买盘
272,14:33:05,17.83,0.01,193,344118,买盘
273,14:33:00,17.82,--,17,30294,卖盘
274,14:32:50,17.82,--,37,65934,卖盘
275,14:32:30,17.82,--,18,32076,卖盘
276,14:32:25,17.82,--,17,30294,卖盘
277,14:32:20,17.82,--,45,80190,卖盘
278,14:32:05,17.82,-0.01,18,32076,卖盘
279,14:31:40,17.83,--,101,180671,卖盘
280,14:31:35,17.83,-0.01,16,28527,卖盘
281,14:31:30,17.84,0.01,60,107040,买盘
282,14:31:25,17.83,--,5,8915,卖盘
283,14:31:20,17.83,--,203,361948,卖盘
284,14:31:10,17.83,-0.01,18,32093,卖盘
285,14:31:05,17.84,--,556,991904,买盘
286,14:30:55,17.84,0.01,345,615480,买盘
287,14:30:50,17.83,--,4,7131,卖盘
288,14:30:45,17.83,--,17,30310,卖盘
289,14:30:40,17.83,--,0,0,卖盘
290,14:30:35,17.83,-0.01,100,178299,卖盘
291,14:30:20,17.84,--,17,30328,卖盘
292,14:30:05,17.84,--,7,12488,卖盘
293,14:30:00,17.84,-0.01,10,17840,卖盘
294,14:29:45,17.85,0.01,6,10710,买盘
295,14:29:40,17.84,0.01,10,17840,中性盘
