,time,price,change,volume,amount,type
0,15:00:03,6.41,--,508,325628,买盘
1,14:57:00,6.41,0.01,20,12820,买盘
2,14:56:54,6.4,--,10,6400,卖盘
3,14:56:36,6.4,--,30,19200,卖盘
4,14:56:24,6.4,--,11,7040,买盘
5,14:56:06,6.4,--,15,9600,买盘
6,14:56:03,6.4,--,2,1280,买盘
7,14:56:00,6.4,-0.01,15,9600,卖盘
8,14:55:48,6.41,0.02,30,19230,中性盘
9,14:55:42,6.39,-0.02,360,230040,卖盘
10,14:55:21,6.41,--,3,1923,卖盘
11,14:55:09,6.41,--,90,57690,卖盘
12,14:55:03,6.41,--,19,12179,卖盘
13,14:54:57,6.41,--,104,66664,买盘
14,14:54:54,6.41,--,1,641,买盘
15,14:54:45,6.41,--,8,5128,买盘
16,14:54:36,6.41,0.01,30,19230,买盘
17,14:53:24,6.4,-0.01,1,640,卖盘
18,14:53:06,6.41,--,50,32050,买盘
19,14:52:33,6.41,--,200,128200,买盘
20,14:51:51,6.41,0.02,3,1923,买盘
21,14:51:06,6.39,--,10,6390,卖盘
22,14:50:48,6.39,-0.01,16,10224,中性盘
23,14:50:24,6.4,0.02,20,12800,中性盘
24,14:50:03,6.38,-0.01,10,6380,卖盘
25,14:49:57,6.39,-0.02,50,31950,卖盘
26,14:49:48,6.41,0.02,92,58972,买盘
27,14:49:24,6.39,--,10,6390,卖盘
28,14:48:06,6.39,-0.01,32,20448,卖盘
29,14:47:48,6.4,--,5,3545,买盘
30,14:47:42,6.4,0.01,13,8320,买盘
31,14:46:48,6.39,-0.01,1,639,卖盘
32,14:46:45,6.4,--,16,10534,卖盘
33,14:46:42,6.4,--,53,33920,卖盘
34,14:46:36,6.4,--,10,6400,卖盘
35,14:46:24,6.4,0.01,220,141145,买盘
36,14:46:12,6.39,-0.01,30,19170,卖盘
37,14:46:00,6.4,0.01,1,640,买盘
38,14:45:36,6.39,--,3,1917,卖盘
39,14:45:30,6.39,--,50,31950,卖盘
40,14:45:21,6.39,--,52,33739,卖盘
41,14:45:03,6.39,--,123,78597,买盘
42,14:44:48,6.39,0.01,36,23004,买盘
