,time,price,change,volume,amount,type
0,15:00:00,17.15,--,0,0,卖盘
1,15:00:00,17.15,--,116,198939,买盘
2,14:59:59,17.15,--,2,3429,买盘
3,14:59:48,17.15,--,82,140630,卖盘
4,14:59:39,17.15,--,142,243529,卖盘
5,14:59:33,17.15,0.01,124,212659,买盘
6,14:59:24,17.14,--,49,83986,卖盘
7,14:59:18,17.14,0.01,15,25710,买盘
8,14:59:14,17.13,-0.01,16,27408,卖盘
9,14:59:09,17.14,0.01,18,30852,买盘
10,14:58:59,17.13,--,3,5139,卖盘
11,14:58:54,17.13,--,16,27408,卖盘
12,14:58:44,17.13,--,6,10278,卖盘
13,14:58:39,17.13,--,26,44538,卖盘
14,14:58:33,17.13,--,426,729738,卖盘
15,14:58:24,17.13,--,11,18843,买盘
16,14:58:18,17.13,-0.01,36,61668,卖盘
17,14:58:14,17.14,--,0,0,买盘
18,14:58:09,17.14,--,19,32566,买盘
19,14:58:03,17.14,0.01,161,275954,买盘
20,14:57:59,17.13,--,52,89076,买盘
21,14:57:54,17.13,-0.01,322,551586,卖盘
22,14:57:48,17.14,--,60,102840,买盘
23,14:57:44,17.14,0.01,23,39422,买盘
24,14:57:38,17.13,--,67,114771,卖盘
25,14:57:33,17.13,--,14,23982,卖盘
26,14:57:24,17.13,--,10,17130,卖盘
27,14:57:18,17.13,0.01,15,25695,买盘
28,14:57:14,17.12,-0.01,6,10272,卖盘
29,14:57:09,17.13,0.01,40,68520,买盘
30,14:57:03,17.12,--,13,22256,卖盘
31,14:56:58,17.12,--,3,5136,卖盘
32,14:56:54,17.12,--,50,85788,卖盘
33,14:56:48,17.12,--,21,35952,卖盘
34,14:56:43,17.12,0.01,56,95872,买盘
35,14:56:38,17.11,--,106,181366,卖盘
36,14:56:33,17.11,-0.01,124,212164,卖盘
37,14:56:28,17.12,--,5,8560,卖盘
38,14:56:23,17.12,--,57,97584,卖盘
39,14:56:18,17.12,--,72,123264,买盘
40,14:56:13,17.12,--,48,82176,买盘
41,14:56:08,17.12,--,66,112992,卖盘
42,14:56:03,17.12,0.01,74,126688,中性盘
43,14:55:58,17.11,--,0,0,卖盘
44,14:55:53,17.11,--,66,112926,卖盘
45,14:55:48,17.11,--,178,304558,卖盘
46,14:55:43,17.11,-0.01,36,61596,卖盘
47,14:55:38,17.12,--,60,102720,买盘
48,14:55:33,17.12,--,53,90736,买盘
49,14:55:28,17.12,--,77,131824,买盘
50,14:55:23,17.12,0.01,11,18832,买盘
51,14:55:18,17.11,--,121,207031,卖盘
52,14:55:13,17.11,--,8,13688,卖盘
53,14:55:08,17.11,-0.01,44,75284,卖盘
54,14:55:03,17.12,0.01,94,160928,买盘
55,14:54:58,17.11,-0.01,4,6844,卖盘
56,14:54:53,17.12,--,9,15836,卖盘
57,14:54:48,17.12,-0.01,62,106144,卖盘
58,14:54:43,17.13,--,39,66807,买盘
59,14:54:38,17.13,--,759,1301845,卖盘
60,14:54:33,17.13,--,176,301488,卖盘
61,14:54:28,17.13,--,8,13704,卖盘
62,14:54:23,17.13,-0.01,41,70233,卖盘
63,14:54:18,17.14,0.01,52,89128,买盘
64,14:54:08,17.13,-0.01,192,328896,卖盘
65,14:54:03,17.14,0.01,155,265670,买盘
66,14:53:58,17.13,--,17,29121,卖盘
67,14:53:53,17.13,--,7,11991,卖盘
68,14:53:48,17.13,--,29,49677,卖盘
69,14:53:43,17.13,--,64,109632,卖盘
70,14:53:38,17.13,-0.01,63,107919,卖盘
71,14:53:33,17.14,0.01,90,154260,买盘
72,14:53:28,17.13,--,5,8565,卖盘
73,14:53:23,17.13,--,19,32546,卖盘
74,14:53:18,17.13,--,107,183291,卖盘
75,14:53:12,17.13,--,25,42825,卖盘
76,14:53:08,17.13,--,80,137040,卖盘
77,14:53:03,17.13,--,102,174726,卖盘
78,14:52:57,17.13,-0.01,3,5139,卖盘
79,14:52:53,17.14,--,250,428500,买盘
80,14:52:48,17.14,0.01,31,53134,买盘
81,14:52:42,17.13,--,135,231255,卖盘
82,14:52:38,17.13,--,25,42825,卖盘
83,14:52:33,17.13,--,93,159309,卖盘
84,14:52:27,17.13,-0.01,52,89076,卖盘
85,14:52:23,17.14,0.01,7,11998,买盘
86,14:52:12,17.13,--,132,226116,卖盘
87,14:52:08,17.13,-0.01,261,447093,卖盘
88,14:52:03,17.14,--,97,166258,卖盘
89,14:51:57,17.14,-0.01,6,10284,卖盘
90,14:51:48,17.15,0.01,146,250389,买盘
91,14:51:42,17.14,-0.01,110,188540,卖盘
92,14:51:38,17.15,--,4,6859,卖盘
93,14:51:33,17.15,--,116,198939,卖盘
94,14:51:27,17.15,--,9,15434,卖盘
95,14:51:23,17.15,--,1,1714,卖盘
96,14:51:18,17.15,-0.01,3,5145,卖盘
97,14:51:12,17.16,--,128,219648,买盘
98,14:51:08,17.16,--,3,5148,买盘
99,14:51:03,17.16,0.01,131,224796,买盘
100,14:50:57,17.15,-0.01,7,12004,卖盘
101,14:50:53,17.16,0.01,51,87516,买盘
102,14:50:48,17.15,-0.01,77,132055,卖盘
103,14:50:42,17.16,0.01,33,56628,买盘
104,14:50:38,17.15,--,24,41160,卖盘
105,14:50:33,17.15,-0.01,64,109759,卖盘
106,14:50:27,17.16,0.01,20,34320,买盘
107,14:50:23,17.15,-0.01,3,5145,卖盘
108,14:50:18,17.16,0.01,17,29172,买盘
109,14:50:12,17.15,--,7,12004,卖盘
110,14:50:08,17.15,-0.01,3,5145,卖盘
111,14:50:03,17.16,0.01,90,154440,买盘
112,14:49:57,17.15,-0.01,27,46304,卖盘
113,14:49:48,17.16,-0.02,19,33273,卖盘
114,14:49:42,17.18,--,66,113388,买盘
115,14:49:37,17.18,0.02,119,204442,买盘
116,14:49:33,17.16,--,103,177794,卖盘
117,14:49:27,17.16,-0.01,117,200772,卖盘
118,14:49:17,17.17,0.01,9,15453,买盘
119,14:49:12,17.16,-0.02,7,12012,卖盘
120,14:49:08,17.18,0.03,6,10308,买盘
121,14:49:02,17.15,-0.01,82,140630,卖盘
122,14:48:57,17.16,-0.02,15,25740,卖盘
123,14:48:52,17.18,--,0,0,买盘
124,14:48:47,17.18,--,64,109952,买盘
125,14:48:42,17.18,0.03,123,212138,买盘
126,14:48:37,17.15,-0.02,15,25724,卖盘
127,14:48:32,17.17,0.02,218,375782,买盘
128,14:48:27,17.15,-0.01,27,46304,卖盘
129,14:48:22,17.16,0.01,2,3432,买盘
130,14:48:17,17.15,--,14,24009,卖盘
131,14:48:12,17.15,0.01,142,244027,买盘
132,14:48:07,17.14,--,22,37708,卖盘
133,14:48:02,17.14,-0.01,101,173114,卖盘
134,14:47:57,17.15,0.01,18,30869,买盘
135,14:47:47,17.14,-0.01,1,1714,卖盘
136,14:47:42,17.15,0.02,57,97754,买盘
137,14:47:37,17.13,-0.01,157,268941,卖盘
138,14:47:32,17.14,--,65,111410,卖盘
139,14:47:27,17.14,--,42,71988,卖盘
140,14:47:22,17.14,--,20,34280,卖盘
141,14:47:17,17.14,--,4,7318,卖盘
142,14:47:12,17.14,--,16,27424,卖盘
143,14:47:07,17.14,0.01,5,8570,中性盘
144,14:47:02,17.13,-0.02,134,229542,卖盘
145,14:46:57,17.15,0.01,18,30869,买盘
146,14:46:52,17.14,--,2,3428,买盘
147,14:46:47,17.14,--,27,46278,买盘
148,14:46:42,17.14,-0.01,85,145690,卖盘
149,14:46:37,17.15,0.01,1378,2363270,买盘
150,14:46:32,17.14,--,90,154260,买盘
151,14:46:27,17.14,0.01,49,83986,买盘
152,14:46:22,17.13,--,3,5139,卖盘
153,14:46:17,17.13,-0.02,387,662931,卖盘
154,14:46:12,17.15,--,211,361864,买盘
155,14:46:07,17.15,--,6,10290,买盘
156,14:46:02,17.15,0.01,144,246959,买盘
157,14:45:56,17.14,-0.01,3,5142,卖盘
158,14:45:52,17.15,0.01,63,108044,买盘
159,14:45:47,17.14,-0.01,659,1129526,卖盘
160,14:45:36,17.15,0.01,21,36015,买盘
161,14:45:32,17.14,-0.01,132,226248,卖盘
162,14:45:26,17.15,--,1065,1826474,买盘
163,14:45:17,17.15,0.02,206,353289,买盘
164,14:45:12,17.13,-0.01,32,54816,卖盘
165,14:45:06,17.14,0.01,32,54848,买盘
166,14:45:02,17.13,-0.01,132,226116,卖盘
167,14:44:57,17.14,0.01,24,41136,买盘
168,14:44:51,17.13,--,28,47964,卖盘
169,14:44:47,17.13,--,9,15417,卖盘
170,14:44:41,17.13,-0.01,53,90789,卖盘
171,14:44:36,17.14,0.01,2,3428,买盘
172,14:44:32,17.13,--,96,164448,卖盘
173,14:44:27,17.13,-0.01,328,561864,卖盘
174,14:44:21,17.14,0.01,5,8570,买盘
175,14:44:17,17.13,--,41,70233,卖盘
176,14:44:11,17.13,-0.01,1,1713,卖盘
177,14:44:06,17.14,0.01,327,560649,买盘
178,14:44:02,17.13,-0.01,328,561864,卖盘
179,14:43:56,17.14,--,42,71988,买盘
180,14:43:51,17.14,-0.01,249,427694,卖盘
181,14:43:46,17.15,0.01,99,169785,买盘
182,14:43:41,17.14,-0.01,2,3428,卖盘
183,14:43:36,17.15,0.01,114,195509,买盘
184,14:43:32,17.14,-0.01,50,85700,卖盘
185,14:43:26,17.15,0.01,2,3429,买盘
186,14:43:21,17.14,-0.01,27,46278,卖盘
187,14:43:17,17.15,0.01,13,22294,买盘
188,14:43:12,17.14,-0.01,50,85700,卖盘
189,14:43:06,17.15,--,195,334425,买盘
190,14:43:02,17.15,--,40,68600,买盘
191,14:42:56,17.15,--,23,39445,买盘
