,time,price,change,volume,amount,type
0,15:00:03,4.74,0.01,3405,1613970,买盘
1,14:57:00,4.73,--,0,0,买盘
2,14:56:57,4.73,--,4,1892,买盘
3,14:56:54,4.73,--,26,12298,买盘
4,14:56:51,4.73,0.01,25,11825,买盘
5,14:56:48,4.72,-0.01,16,7552,卖盘
6,14:56:45,4.73,--,15,7095,买盘
7,14:56:42,4.73,--,69,32637,买盘
8,14:56:39,4.73,--,136,64328,买盘
9,14:56:36,4.73,--,16,7568,买盘
10,14:56:33,4.73,--,519,245487,买盘
11,14:56:27,4.73,--,443,209539,买盘
12,14:56:21,4.73,--,124,58652,买盘
13,14:56:18,4.73,--,350,165550,买盘
14,14:56:15,4.73,--,26,12298,买盘
15,14:56:12,4.73,--,30,14190,买盘
16,14:56:09,4.73,--,82,38786,买盘
17,14:56:06,4.73,--,64,30272,买盘
18,14:56:00,4.73,--,410,193930,卖盘
19,14:55:51,4.73,--,6,2838,卖盘
20,14:55:48,4.73,--,59,27907,卖盘
21,14:55:45,4.73,0.01,2454,1160742,买盘
22,14:55:42,4.72,-0.01,12,5664,卖盘
23,14:55:39,4.73,--,107,50611,买盘
24,14:55:36,4.73,0.01,15,7095,买盘
25,14:55:27,4.72,-0.01,65,30680,卖盘
26,14:55:18,4.73,--,10,4730,买盘
27,14:55:09,4.73,0.01,163,77099,买盘
28,14:55:03,4.72,-0.01,28,13216,卖盘
29,14:54:45,4.73,0.01,2,946,买盘
30,14:54:27,4.72,--,2,944,卖盘
31,14:54:15,4.72,-0.01,100,47200,卖盘
32,14:54:12,4.73,--,10,4730,买盘
33,14:54:03,4.73,--,558,263934,买盘
34,14:53:57,4.73,--,3,1419,买盘
35,14:53:51,4.73,0.01,80,37840,买盘
36,14:53:39,4.72,--,250,118000,卖盘
37,14:53:36,4.72,--,2,944,卖盘
38,14:53:18,4.72,--,15,7080,卖盘
39,14:53:15,4.72,--,4,1888,卖盘
40,14:53:12,4.72,--,1,472,卖盘
41,14:53:06,4.72,--,78,36816,卖盘
42,14:52:48,4.72,--,36,16992,卖盘
43,14:52:39,4.72,-0.01,138,65136,卖盘
44,14:52:30,4.73,--,70,33110,买盘
45,14:52:27,4.73,--,17,8041,买盘
46,14:52:24,4.73,0.01,13,6149,买盘
47,14:52:21,4.72,--,1,472,卖盘
48,14:52:12,4.72,--,24,11328,卖盘
49,14:52:06,4.72,--,2,944,卖盘
50,14:52:03,4.72,-0.01,300,141600,卖盘
51,14:52:00,4.73,--,10,4730,买盘
52,14:51:57,4.73,--,6,2838,买盘
53,14:51:54,4.73,0.01,2,946,买盘
54,14:51:42,4.72,--,10,4720,卖盘
55,14:51:39,4.72,-0.01,1,472,卖盘
56,14:51:33,4.73,0.01,15,7095,买盘
57,14:51:27,4.72,--,32,15104,卖盘
58,14:51:09,4.72,--,79,37288,卖盘
59,14:51:03,4.72,--,33,15576,卖盘
60,14:51:00,4.72,--,43,20296,卖盘
61,14:50:54,4.72,--,20,9440,卖盘
62,14:50:51,4.72,--,60,28320,卖盘
63,14:50:48,4.72,--,15,7080,卖盘
64,14:50:42,4.72,--,2,944,卖盘
65,14:50:39,4.72,--,58,27376,卖盘
66,14:50:30,4.72,--,5,2360,卖盘
67,14:49:48,4.72,-0.01,15,7080,卖盘
68,14:49:42,4.73,0.01,12,5676,买盘
69,14:49:36,4.72,-0.01,67,31624,卖盘
70,14:49:27,4.73,0.01,56,26488,买盘
71,14:49:24,4.72,--,100,47200,卖盘
72,14:49:21,4.72,--,40,18880,卖盘
73,14:49:12,4.72,--,50,23600,卖盘
74,14:49:09,4.72,-0.01,600,283200,卖盘
75,14:48:57,4.73,--,113,53449,买盘
76,14:48:33,4.73,0.01,76,35948,买盘
77,14:48:30,4.72,-0.01,1,472,卖盘
78,14:48:24,4.73,0.01,6,2838,买盘
79,14:48:09,4.72,--,15,7080,卖盘
80,14:47:48,4.72,--,50,23600,卖盘
81,14:47:27,4.72,--,292,137824,卖盘
82,14:47:24,4.72,--,43,20296,卖盘
83,14:47:18,4.72,--,14,6608,卖盘
84,14:47:09,4.72,--,55,25960,卖盘
85,14:47:06,4.72,--,516,243552,卖盘
86,14:47:03,4.72,--,40,18880,卖盘
87,14:46:54,4.72,--,150,70800,卖盘
88,14:46:51,4.72,--,1,472,卖盘
89,14:46:36,4.72,--,3,1416,卖盘
90,14:46:24,4.72,--,1,472,卖盘
91,14:46:15,4.72,--,100,47200,卖盘
92,14:46:12,4.72,-0.01,45,21240,卖盘
93,14:46:06,4.73,--,3,1419,买盘
94,14:45:54,4.73,0.01,2,946,买盘
95,14:45:48,4.72,-0.01,3,1416,卖盘
96,14:45:42,4.73,0.01,94,44462,买盘
97,14:45:39,4.72,--,22,10384,卖盘
98,14:45:36,4.72,-0.01,18,8496,卖盘
99,14:45:09,4.73,--,40,18920,买盘
100,14:44:42,4.73,--,15,7095,买盘
101,14:44:33,4.73,0.01,25,11825,买盘
102,14:44:27,4.72,--,5,2360,卖盘
103,14:44:21,4.72,--,1,472,卖盘
104,14:44:06,4.72,--,1,472,卖盘
105,14:44:00,4.72,--,3,1416,卖盘
106,14:43:57,4.72,-0.01,51,24072,卖盘
107,14:43:15,4.73,0.01,100,47300,买盘
108,14:43:03,4.72,-0.01,8,3776,卖盘
109,14:42:51,4.73,--,39,18447,买盘
110,14:42:48,4.73,0.01,1,473,买盘
111,14:42:33,4.72,-0.01,4,1888,卖盘
112,14:42:06,4.73,0.01,154,72842,买盘
113,14:41:42,4.72,--,35,16520,卖盘
114,14:41:36,4.72,-0.01,100,47200,卖盘
115,14:41:33,4.73,0.01,100,47300,买盘
116,14:41:21,4.72,-0.01,4,1888,卖盘
117,14:41:18,4.73,0.01,2,946,买盘
118,14:41:06,4.72,-0.01,5,2360,卖盘
119,14:41:03,4.73,--,4,1892,买盘
120,14:40:45,4.73,0.01,19,8987,买盘
121,14:40:42,4.72,--,30,14160,卖盘
122,14:40:30,4.72,-0.01,130,61360,卖盘
123,14:40:27,4.73,--,1,473,买盘
124,14:40:21,4.73,--,4,1892,买盘
125,14:40:18,4.73,--,8,3784,卖盘
