,time,price,change,volume,amount,type
0,15:00:00,9.71,--,0,0,买盘
1,15:00:00,9.71,--,9,8739,买盘
2,14:59:58,9.71,--,336,327178,卖盘
3,14:59:54,9.71,-0.01,33,32043,卖盘
4,14:59:48,9.72,0.01,20,19440,买盘
5,14:59:43,9.71,-0.01,213,206823,卖盘
6,14:59:39,9.72,0.01,5,4860,买盘
7,14:59:28,9.71,-0.01,34,33014,卖盘
8,14:59:24,9.72,0.01,10,9720,买盘
9,14:59:18,9.71,-0.01,9,8739,卖盘
10,14:59:13,9.72,--,14,13608,买盘
11,14:59:09,9.72,--,115,111780,买盘
12,14:58:58,9.72,--,10,9720,买盘
13,14:58:54,9.72,--,23,22356,买盘
14,14:58:48,9.72,--,187,181764,买盘
15,14:58:43,9.72,--,101,98172,买盘
16,14:58:39,9.72,0.01,50,48600,买盘
17,14:58:33,9.71,--,2,1942,卖盘
18,14:58:28,9.71,--,18,17478,卖盘
19,14:58:08,9.71,--,448,435008,卖盘
20,14:57:53,9.71,-0.01,2,1942,卖盘
21,14:57:48,9.72,0.01,5,4860,买盘
22,14:57:43,9.71,--,31,30101,卖盘
23,14:57:38,9.71,-0.01,4,3884,卖盘
24,14:57:28,9.72,--,14,13608,买盘
25,14:57:23,9.72,0.01,54,52488,买盘
26,14:57:18,9.71,-0.01,30,29130,卖盘
27,14:57:08,9.72,0.01,9,8748,买盘
28,14:56:58,9.71,-0.01,44,42724,卖盘
29,14:56:53,9.72,0.01,1,972,买盘
30,14:56:48,9.71,--,3,2913,卖盘
31,14:56:43,9.71,--,192,186432,卖盘
32,14:56:38,9.71,-0.01,100,97100,卖盘
33,14:56:28,9.72,0.01,11,10692,买盘
34,14:56:13,9.71,-0.01,55,53405,卖盘
35,14:56:08,9.72,0.01,13,12636,买盘
36,14:56:03,9.71,--,3,2913,卖盘
37,14:55:58,9.71,--,6,5826,卖盘
38,14:55:53,9.71,-0.01,2,1942,卖盘
39,14:55:43,9.72,0.01,87,84564,买盘
40,14:55:38,9.71,--,24,23304,卖盘
41,14:55:28,9.71,--,21,20391,卖盘
42,14:55:23,9.71,--,57,55347,卖盘
43,14:55:03,9.71,--,30,29130,卖盘
44,14:54:57,9.71,--,69,67047,卖盘
45,14:54:53,9.71,-0.01,10,9710,中性盘
46,14:54:48,9.72,0.01,1202,1168344,买盘
47,14:54:42,9.71,0.01,3,2913,买盘
48,14:54:37,9.7,-0.01,15,14549,卖盘
49,14:54:33,9.71,0.01,140,135940,买盘
50,14:54:27,9.7,-0.01,3,2910,卖盘
51,14:54:22,9.71,--,20,19420,买盘
52,14:54:18,9.71,0.01,10,9710,买盘
53,14:54:07,9.7,--,40,38800,卖盘
54,14:54:03,9.7,-0.01,3,2910,卖盘
55,14:53:52,9.71,--,1,971,买盘
56,14:53:48,9.71,--,5,4855,买盘
57,14:53:33,9.71,--,3,2913,卖盘
58,14:53:27,9.71,--,16,15536,卖盘
59,14:53:18,9.71,0.01,73,70883,买盘
60,14:53:12,9.7,-0.01,340,329800,卖盘
61,14:53:03,9.71,--,300,291300,买盘
62,14:52:57,9.71,0.01,311,301981,买盘
63,14:52:52,9.7,-0.01,11,10670,卖盘
64,14:52:42,9.71,0.01,5,4855,买盘
65,14:52:33,9.7,--,102,98940,卖盘
66,14:52:22,9.7,--,70,67900,卖盘
67,14:52:12,9.7,--,14,13579,卖盘
68,14:52:07,9.7,--,4,3879,卖盘
69,14:52:03,9.7,--,12,11872,买盘
70,14:51:57,9.7,--,31,30069,买盘
71,14:51:52,9.7,0.01,2,1939,买盘
72,14:51:47,9.69,-0.01,13,12597,卖盘
73,14:51:37,9.7,--,417,404489,买盘
74,14:51:27,9.7,--,29,28129,买盘
75,14:51:12,9.7,0.01,27,26189,买盘
76,14:51:07,9.69,-0.01,42,40698,卖盘
77,14:50:52,9.7,0.01,322,312340,买盘
78,14:50:47,9.69,--,9,8721,卖盘
79,14:50:22,9.69,--,103,99807,卖盘
80,14:50:17,9.69,--,65,62985,卖盘
81,14:50:12,9.69,--,10,9690,卖盘
