,time,price,change,volume,amount,type
0,15:00:03,2.65,--,3784,1002972,卖盘
1,14:57:00,2.65,-0.01,12,3180,卖盘
2,14:56:57,2.66,--,10,2660,买盘
3,14:56:54,2.66,--,2,532,买盘
4,14:56:51,2.66,0.01,33,8778,买盘
5,14:56:48,2.65,-0.01,1,265,卖盘
6,14:56:45,2.66,--,29,7714,买盘
7,14:56:36,2.66,0.01,20,5320,买盘
8,14:56:33,2.65,-0.01,30,7950,卖盘
9,14:56:15,2.66,0.01,12,3192,买盘
10,14:56:12,2.65,-0.01,55,14575,卖盘
11,14:56:09,2.66,0.01,22,5852,买盘
12,14:56:06,2.65,-0.01,972,257686,卖盘
13,14:56:03,2.66,0.01,11,2926,买盘
14,14:56:00,2.65,--,94,24963,卖盘
15,14:55:57,2.65,-0.01,15,3975,卖盘
16,14:55:54,2.66,0.01,257,68362,买盘
17,14:55:51,2.65,-0.01,96,25440,卖盘
18,14:55:48,2.66,0.01,8,2128,买盘
19,14:55:45,2.65,-0.01,100,26500,卖盘
20,14:55:42,2.66,0.01,6,1596,买盘
21,14:55:36,2.65,--,7,1908,卖盘
22,14:55:30,2.65,-0.01,5,1431,卖盘
23,14:55:27,2.66,0.01,2,532,买盘
24,14:55:21,2.65,-0.01,4,1272,卖盘
25,14:55:18,2.66,--,4,1064,买盘
26,14:55:09,2.66,--,5,1330,买盘
27,14:55:03,2.66,0.01,15,3990,买盘
28,14:55:00,2.65,--,72,19080,卖盘
29,14:54:54,2.65,-0.01,21,5724,卖盘
30,14:54:48,2.66,0.01,1,266,买盘
31,14:54:42,2.65,--,47,12455,卖盘
32,14:54:39,2.65,--,38,10070,卖盘
33,14:54:36,2.65,-0.01,100,26500,卖盘
34,14:54:24,2.66,--,2,532,买盘
35,14:54:18,2.66,0.01,21,5586,买盘
36,14:54:15,2.65,-0.01,90,23850,卖盘
37,14:54:12,2.66,--,12,3192,买盘
38,14:54:09,2.66,--,3,798,买盘
39,14:54:06,2.66,0.01,480,127680,买盘
40,14:54:03,2.65,--,16,4293,卖盘
41,14:53:57,2.65,-0.01,24,6360,卖盘
42,14:53:54,2.66,0.01,50,13300,买盘
43,14:53:48,2.65,--,54,14310,卖盘
44,14:53:45,2.65,-0.01,87,23108,卖盘
45,14:53:39,2.66,0.01,1,266,买盘
46,14:53:33,2.65,-0.01,12,3180,卖盘
47,14:53:30,2.66,--,40,10640,买盘
48,14:53:27,2.66,0.01,24,6543,买盘
49,14:53:18,2.65,--,21,5565,卖盘
50,14:53:15,2.65,-0.01,1,265,卖盘
51,14:53:12,2.66,--,5,1330,买盘
52,14:53:03,2.66,--,3,798,买盘
53,14:53:00,2.66,--,41,10906,买盘
54,14:52:51,2.66,--,1,266,买盘
55,14:52:45,2.66,--,14,3724,买盘
56,14:52:42,2.66,--,201,53466,买盘
57,14:52:39,2.66,--,25,6650,买盘
58,14:52:36,2.66,--,51,13566,买盘
59,14:52:33,2.66,--,18,4788,买盘
60,14:52:24,2.66,--,200,53200,买盘
61,14:52:15,2.66,--,10,2660,买盘
62,14:52:09,2.66,--,19,5054,买盘
63,14:52:06,2.66,--,20,5320,买盘
