,time,price,change,volume,amount,type
0,15:00:03,20.95,0.01,671,1405745,买盘
1,14:57:00,20.94,0.01,6,12564,买盘
2,14:56:57,20.93,-0.01,5,10465,卖盘
3,14:56:51,20.94,--,2,4188,买盘
4,14:56:48,20.94,--,12,25128,买盘
5,14:56:45,20.94,--,17,35598,卖盘
6,14:56:42,20.94,-0.01,38,79572,卖盘
7,14:56:39,20.95,--,15,31425,买盘
8,14:56:36,20.95,--,1,2095,买盘
9,14:56:33,20.95,--,1,2095,买盘
10,14:56:30,20.95,--,56,117320,买盘
11,14:56:27,20.95,--,26,54470,买盘
12,14:56:21,20.95,--,60,125700,买盘
13,14:56:18,20.95,--,5,10475,买盘
14,14:56:15,20.95,-0.01,140,295374,卖盘
15,14:56:09,20.96,--,5,10480,买盘
16,14:56:06,20.96,0.01,4,8384,买盘
17,14:56:03,20.95,-0.01,15,31425,卖盘
18,14:55:54,20.96,--,13,27248,买盘
19,14:55:51,20.96,0.01,3,6288,买盘
20,14:55:45,20.95,--,1,2095,卖盘
21,14:55:42,20.95,-0.01,5,10475,卖盘
22,14:55:39,20.96,0.01,50,104800,买盘
23,14:55:36,20.95,--,20,41920,买盘
24,14:55:33,20.95,--,81,171769,卖盘
25,14:55:30,20.95,--,4,8380,卖盘
26,14:55:27,20.95,--,79,165525,买盘
27,14:55:24,20.95,0.02,4,8380,买盘
28,14:55:12,20.93,-0.02,10,20930,卖盘
29,14:55:03,20.95,--,10,20950,买盘
30,14:54:57,20.95,--,1,2095,买盘
31,14:54:51,20.95,--,14,29330,买盘
32,14:54:45,20.95,--,2,4190,买盘
33,14:54:42,20.95,0.02,45,94275,买盘
34,14:54:39,20.93,--,31,64883,卖盘
35,14:54:36,20.93,-0.02,30,62790,卖盘
36,14:54:33,20.95,--,2,4190,买盘
37,14:54:27,20.95,--,44,92180,买盘
38,14:54:24,20.95,--,8,16760,买盘
39,14:54:21,20.95,--,61,127795,卖盘
40,14:54:18,20.95,-0.01,3,6285,卖盘
41,14:54:15,20.96,--,5,10480,买盘
42,14:54:12,20.96,--,3,6288,买盘
43,14:54:09,20.96,--,7,14672,买盘
44,14:54:06,20.96,--,36,75456,买盘
45,14:53:57,20.96,0.01,1,2096,买盘
46,14:53:51,20.95,-0.01,12,25140,卖盘
47,14:53:45,20.96,--,5,10480,买盘
48,14:53:42,20.96,--,2,4192,买盘
49,14:53:39,20.96,--,8,16768,卖盘
50,14:53:36,20.96,-0.01,15,31440,卖盘
51,14:53:33,20.97,--,6,12582,买盘
52,14:53:30,20.97,0.01,16,33552,买盘
53,14:53:27,20.96,-0.01,7,14672,卖盘
54,14:53:21,20.97,0.01,1,2097,买盘
55,14:53:18,20.96,--,35,73360,卖盘
56,14:53:15,20.96,-0.01,30,62880,卖盘
57,14:53:12,20.97,0.01,27,56619,买盘
58,14:53:09,20.96,-0.01,25,52400,卖盘
59,14:53:06,20.97,--,13,27261,买盘
60,14:53:03,20.97,--,12,25164,买盘
61,14:53:00,20.97,0.01,2,4194,买盘
62,14:52:54,20.96,-0.01,70,146720,中性盘
63,14:52:48,20.97,--,1,2097,买盘
64,14:52:45,20.97,-0.01,23,48231,中性盘
65,14:52:39,20.98,-0.01,54,113292,卖盘
66,14:52:36,20.99,-0.01,8,16792,买盘
67,14:52:33,21.0,0.02,54,113400,买盘
68,14:52:27,20.98,--,6,14308,卖盘
69,14:52:24,20.98,--,33,69611,买盘
70,14:52:21,20.98,--,1,2098,买盘
71,14:52:18,20.98,-0.01,54,115012,卖盘
72,14:52:15,20.99,--,1,2099,买盘
73,14:52:09,20.99,0.01,10,20990,买盘
74,14:52:06,20.98,-0.01,15,31847,卖盘
75,14:52:03,20.99,--,77,161623,卖盘
76,14:52:00,20.99,--,10,20990,卖盘
77,14:51:57,20.99,-0.01,2,4198,卖盘
78,14:51:54,21.0,--,18,37800,买盘
79,14:51:51,21.0,0.01,13,27300,买盘
80,14:51:48,20.99,--,10,20990,卖盘
81,14:51:45,20.99,-0.01,1,2099,卖盘
82,14:51:42,21.0,--,45,94500,买盘
83,14:51:39,21.0,0.01,5,10500,买盘
84,14:51:36,20.99,-0.01,3,6296,中性盘
85,14:51:33,21.0,0.02,29,60900,买盘
86,14:51:30,20.98,-0.02,20,41960,卖盘
87,14:51:27,21.0,--,30,63861,卖盘
88,14:51:24,21.0,0.01,41,88179,中性盘
89,14:51:18,20.99,-0.01,16,33584,卖盘
90,14:51:15,21.0,--,0,1260,买盘
91,14:51:12,21.0,0.01,101,212100,买盘
92,14:51:03,20.99,--,35,73465,卖盘
93,14:51:00,20.99,--,2,4198,买盘
94,14:50:57,20.99,0.03,11,23089,买盘
95,14:50:54,20.96,-0.03,105,220080,卖盘
96,14:50:48,20.99,0.01,4,8396,买盘
97,14:50:45,20.98,--,5,10490,卖盘
98,14:50:39,20.98,--,2,4196,卖盘
99,14:50:36,20.98,0.01,34,71332,买盘
100,14:50:33,20.97,-0.01,15,31455,卖盘
101,14:50:30,20.98,0.01,46,96508,买盘
102,14:50:27,20.97,0.01,23,48231,买盘
103,14:50:24,20.96,-0.01,1,2096,卖盘
104,14:50:21,20.97,--,4,8388,买盘
105,14:50:15,20.97,-0.01,6,12582,中性盘
106,14:50:12,20.98,--,5,10490,买盘
107,14:50:09,20.98,--,1,2098,买盘
108,14:50:03,20.98,--,5,10490,卖盘
