,time,price,change,volume,amount,type
0,15:00:03,28.86,--,444,1281384,买盘
1,14:57:00,28.86,--,0,0,买盘
2,14:56:57,28.86,0.01,167,481962,买盘
3,14:56:54,28.85,--,11,31735,中性盘
4,14:56:48,28.85,--,3,8655,买盘
5,14:56:45,28.85,0.01,32,92320,买盘
6,14:56:42,28.84,--,1,2884,卖盘
7,14:56:39,28.84,-0.01,1,2884,卖盘
8,14:56:36,28.85,--,1,2885,买盘
9,14:56:33,28.85,0.01,99,285615,买盘
10,14:56:24,28.84,--,57,164388,买盘
11,14:56:21,28.84,0.02,10,28840,买盘
12,14:56:18,28.82,-0.02,61,175802,卖盘
13,14:56:15,28.84,--,170,490280,买盘
14,14:56:12,28.84,0.01,63,181692,买盘
15,14:56:09,28.83,--,40,115320,买盘
16,14:56:06,28.83,0.01,6,17298,卖盘
17,14:56:00,28.82,-0.01,23,66286,卖盘
18,14:55:57,28.83,-0.01,25,72075,卖盘
19,14:55:54,28.84,0.01,10,28840,买盘
20,14:55:51,28.83,--,53,152799,卖盘
21,14:55:48,28.83,--,12,34596,卖盘
22,14:55:45,28.83,--,10,28830,卖盘
23,14:55:42,28.83,--,21,60543,卖盘
24,14:55:39,28.83,--,10,28830,卖盘
25,14:55:36,28.83,--,9,25947,卖盘
26,14:55:30,28.83,--,13,37479,买盘
27,14:55:24,28.83,0.01,25,72075,中性盘
28,14:55:21,28.82,-0.03,16,46112,卖盘
29,14:55:18,28.85,0.02,33,96157,买盘
30,14:55:15,28.83,--,22,63425,卖盘
31,14:55:12,28.83,--,12,34596,卖盘
32,14:55:09,28.83,--,18,51894,买盘
33,14:55:06,28.83,--,10,28830,买盘
34,14:55:03,28.83,0.01,2,5766,买盘
35,14:55:00,28.82,-0.01,17,48994,卖盘
36,14:54:51,28.83,0.01,12,34596,中性盘
37,14:54:48,28.82,-0.01,190,547580,卖盘
38,14:54:45,28.83,--,23,66309,卖盘
39,14:54:42,28.83,--,13,37479,卖盘
40,14:54:39,28.83,--,30,86490,卖盘
41,14:54:36,28.83,-0.02,5,14415,卖盘
42,14:54:33,28.85,0.02,2,5770,买盘
43,14:54:30,28.83,--,30,86490,卖盘
44,14:54:24,28.83,--,59,170097,卖盘
45,14:54:21,28.83,--,30,86490,卖盘
46,14:54:18,28.83,-0.01,14,40362,卖盘
47,14:54:15,28.84,--,3,8652,买盘
48,14:54:12,28.84,-0.03,7,20188,中性盘
49,14:54:06,28.87,0.04,2,5774,买盘
50,14:54:03,28.83,-0.04,11,31712,卖盘
51,14:54:00,28.87,--,42,121254,买盘
52,14:53:57,28.87,--,4,11548,买盘
53,14:53:54,28.87,0.02,18,51966,买盘
54,14:53:51,28.85,-0.02,15,43275,卖盘
55,14:53:48,28.87,0.01,5,14435,买盘
56,14:53:42,28.86,--,3,8658,买盘
57,14:53:39,28.86,--,9,25974,中性盘
58,14:53:36,28.86,-0.01,35,101010,中性盘
59,14:53:33,28.87,0.01,111,320457,买盘
60,14:53:30,28.86,--,145,418470,买盘
61,14:53:27,28.86,0.03,2,5772,买盘
62,14:53:24,28.83,-0.04,5,14415,卖盘
63,14:53:21,28.87,--,141,407067,买盘
64,14:53:18,28.87,0.04,19,54853,买盘
65,14:53:15,28.83,-0.04,15,43245,卖盘
66,14:53:12,28.87,--,1,2887,买盘
67,14:53:09,28.87,0.01,28,80836,买盘
68,14:53:06,28.86,0.03,12,34632,中性盘
69,14:53:03,28.83,--,89,256586,卖盘
70,14:53:00,28.83,-0.03,6,17298,卖盘
71,14:52:57,28.86,0.03,1,2886,买盘
72,14:52:54,28.83,--,24,69192,卖盘
73,14:52:51,28.83,-0.02,71,204693,卖盘
74,14:52:48,28.85,0.03,63,181755,买盘
75,14:52:45,28.82,-0.03,7,20174,卖盘
76,14:52:42,28.85,0.03,1,2885,买盘
77,14:52:39,28.82,-0.04,11,31702,卖盘
78,14:52:36,28.86,-0.01,2,5772,中性盘
79,14:52:33,28.87,0.01,101,291587,买盘
80,14:52:30,28.86,--,65,187590,买盘
81,14:52:27,28.86,0.03,12,34632,买盘
82,14:52:24,28.83,--,5,14415,卖盘
83,14:52:21,28.83,-0.03,87,250820,中性盘
84,14:52:18,28.86,0.04,3,8658,买盘
85,14:52:15,28.82,-0.05,36,103752,卖盘
86,14:52:12,28.87,0.01,9,25983,买盘
87,14:52:09,28.86,-0.01,3,8658,卖盘
88,14:52:06,28.87,--,31,89497,买盘
89,14:52:03,28.87,0.01,60,173220,买盘
90,14:52:00,28.86,--,35,101010,卖盘
91,14:51:57,28.86,-0.01,9,25974,卖盘
92,14:51:54,28.87,--,57,164559,卖盘
93,14:51:51,28.87,--,30,86610,买盘
94,14:51:48,28.87,--,2,5774,买盘
95,14:51:45,28.87,0.01,27,77949,买盘
96,14:51:42,28.86,-0.01,6,17316,卖盘
97,14:51:39,28.87,--,11,31757,卖盘
98,14:51:36,28.87,0.01,23,66401,买盘
99,14:51:33,28.86,--,84,242424,卖盘
100,14:51:30,28.86,-0.02,85,245310,卖盘
101,14:51:27,28.88,0.01,10,28880,买盘
