,time,price,change,volume,amount,type
0,15:00:03,6.87,--,826,567462,买盘
1,14:57:00,6.87,--,0,0,买盘
2,14:56:48,6.87,0.01,133,91371,买盘
3,14:56:45,6.86,0.01,1,686,买盘
4,14:56:42,6.85,-0.01,19,13015,卖盘
5,14:56:39,6.86,--,26,17836,买盘
6,14:56:36,6.86,--,28,19208,买盘
7,14:56:33,6.86,--,14,9604,买盘
8,14:56:24,6.86,-0.01,210,144471,卖盘
9,14:56:21,6.87,0.01,11,7557,买盘
10,14:56:15,6.86,-0.01,8,5488,卖盘
11,14:56:06,6.87,--,5,3435,买盘
12,14:56:03,6.87,--,10,6870,买盘
13,14:55:57,6.87,--,3,2061,买盘
14,14:55:48,6.87,-0.01,25,17175,中性盘
15,14:55:33,6.88,0.01,317,218096,买盘
16,14:55:30,6.87,--,7,4809,买盘
17,14:55:27,6.87,--,171,117477,卖盘
18,14:55:18,6.87,--,32,21984,卖盘
19,14:55:12,6.87,-0.01,33,22671,卖盘
20,14:55:03,6.88,--,120,82560,买盘
21,14:54:51,6.88,0.01,3,2064,买盘
22,14:54:42,6.87,-0.01,2,1374,卖盘
23,14:54:36,6.88,0.01,15,10320,买盘
24,14:54:33,6.87,--,4,2748,卖盘
25,14:54:21,6.87,--,20,13740,卖盘
26,14:54:18,6.87,-0.01,43,29541,卖盘
27,14:54:12,6.88,0.01,104,71552,买盘
28,14:54:06,6.87,--,10,6870,买盘
29,14:54:03,6.87,0.01,20,13740,买盘
30,14:53:54,6.86,--,142,97686,卖盘
31,14:53:45,6.86,--,4,2744,卖盘
32,14:53:36,6.86,--,20,13720,卖盘
33,14:53:33,6.86,--,10,6860,卖盘
34,14:53:15,6.86,-0.01,45,30870,卖盘
35,14:53:06,6.87,-0.01,8,5496,卖盘
36,14:52:54,6.88,0.01,5,3440,买盘
37,14:52:51,6.87,--,2,1374,卖盘
38,14:52:45,6.87,-0.01,90,61830,买盘
39,14:52:33,6.88,0.01,55,37840,买盘
40,14:52:27,6.87,0.01,8,5496,买盘
41,14:52:21,6.86,-0.02,40,27440,卖盘
42,14:52:06,6.88,--,31,21328,买盘
43,14:52:00,6.88,0.02,200,137600,买盘
44,14:51:51,6.86,-0.02,15,10290,卖盘
45,14:51:42,6.88,0.01,100,68800,买盘
46,14:51:33,6.87,--,44,30495,卖盘
47,14:51:30,6.87,-0.01,200,137400,卖盘
48,14:51:24,6.88,--,100,68800,买盘
49,14:51:21,6.88,--,5,3440,买盘
50,14:51:18,6.88,--,2,1376,买盘
51,14:51:12,6.88,--,50,34400,买盘
52,14:51:09,6.88,-0.01,50,34400,卖盘
53,14:50:57,6.89,-0.01,8,5512,卖盘
54,14:50:54,6.9,0.01,50,34500,买盘
55,14:50:51,6.89,--,3,2067,卖盘
56,14:50:45,6.89,--,190,130910,买盘
57,14:50:30,6.89,--,89,61321,买盘
58,14:50:18,6.89,0.02,20,13780,买盘
59,14:50:00,6.87,-0.02,10,6870,卖盘
60,14:49:57,6.89,--,32,22048,买盘
61,14:49:51,6.89,0.02,200,137800,买盘
62,14:49:36,6.87,--,30,20610,卖盘
63,14:49:18,6.87,-0.02,1,687,卖盘
64,14:49:15,6.89,0.02,300,206700,买盘
65,14:49:03,6.87,-0.02,500,343500,卖盘
66,14:48:57,6.89,--,153,105417,卖盘
67,14:48:54,6.89,--,4,2756,卖盘
68,14:48:51,6.89,--,9,6201,卖盘
69,14:48:39,6.89,--,6,4134,卖盘
70,14:48:30,6.89,--,28,19292,买盘
71,14:48:24,6.89,--,20,13780,买盘
72,14:48:18,6.89,0.01,10,6890,买盘
73,14:48:12,6.88,-0.01,20,13760,卖盘
74,14:48:06,6.89,0.01,500,344500,买盘
75,14:47:57,6.88,--,10,6880,卖盘
76,14:47:48,6.88,-0.01,2,1376,卖盘
77,14:47:42,6.89,--,1,689,买盘
78,14:47:30,6.89,0.01,7,4823,买盘
79,14:47:27,6.88,--,5,3440,卖盘
80,14:47:21,6.88,-0.01,60,41280,卖盘
81,14:47:15,6.89,0.01,5,3445,买盘
82,14:47:09,6.88,-0.01,5,3440,卖盘
83,14:46:54,6.89,--,20,13780,买盘
84,14:46:51,6.89,--,69,47541,卖盘
85,14:46:42,6.89,--,20,13780,卖盘
86,14:46:30,6.89,--,6,4134,买盘
87,14:46:27,6.89,-0.01,4,2756,中性盘
88,14:46:09,6.9,0.02,188,129720,买盘
89,14:45:51,6.88,-0.01,152,104576,卖盘
90,14:45:48,6.89,0.01,34,24066,买盘
91,14:45:42,6.88,--,22,15136,卖盘
92,14:45:36,6.88,-0.01,50,34400,卖盘
93,14:45:24,6.89,0.01,3,2067,买盘
94,14:45:12,6.88,--,10,6880,卖盘
95,14:45:03,6.88,-0.01,1,688,卖盘
96,14:44:42,6.89,--,11,7627,卖盘
97,14:44:33,6.89,--,132,91588,卖盘
98,14:44:27,6.89,--,33,22737,卖盘
99,14:44:24,6.89,-0.01,10,6890,卖盘
100,14:44:06,6.9,--,10,6900,买盘
101,14:43:57,6.9,--,20,13800,买盘
102,14:43:18,6.9,--,129,89010,卖盘
103,14:43:03,6.9,--,50,34500,卖盘
104,14:42:42,6.9,-0.01,17,11730,卖盘
105,14:42:36,6.91,--,123,84993,买盘
106,14:42:24,6.91,0.01,4,2764,买盘
107,14:42:15,6.9,-0.01,1,690,卖盘
108,14:42:03,6.91,-0.01,16,11056,卖盘
109,14:42:00,6.92,0.01,5,3460,买盘
110,14:41:45,6.91,--,12,8292,卖盘
111,14:41:24,6.91,-0.01,23,15893,卖盘
112,14:41:18,6.92,--,1,692,买盘
113,14:41:06,6.92,--,33,23368,卖盘
114,14:41:03,6.92,--,50,34600,卖盘
115,14:40:54,6.92,-0.01,30,20760,卖盘
116,14:40:51,6.93,--,69,47817,买盘
117,14:40:42,6.93,--,13,9009,买盘
118,14:40:39,6.93,--,10,6930,买盘
119,14:40:24,6.93,0.01,10,6930,买盘
120,14:40:21,6.92,--,5,3460,卖盘
121,14:40:12,6.92,--,5,3460,卖盘
122,14:39:39,6.92,--,13,9155,买盘
123,14:39:36,6.92,--,2,1384,买盘
124,14:39:06,6.92,0.01,214,148088,买盘
125,14:39:03,6.91,--,10,6910,卖盘
126,14:39:00,6.91,--,2,1382,卖盘
127,14:38:45,6.91,--,50,34550,卖盘
128,14:38:33,6.91,--,10,6910,卖盘
129,14:38:06,6.91,0.01,352,243232,买盘
130,14:38:03,6.9,-0.01,3,2070,卖盘
131,14:38:00,6.91,--,1,691,买盘
132,14:37:33,6.91,--,10,6910,买盘
133,14:37:09,6.91,0.01,97,67027,买盘
134,14:37:06,6.9,--,10,6900,卖盘
135,14:36:57,6.9,--,5,3450,卖盘
136,14:36:54,6.9,--,40,27600,卖盘
137,14:36:48,6.9,--,29,20010,卖盘
138,14:36:24,6.9,0.01,230,158700,买盘
139,14:36:21,6.89,-0.01,3,2067,卖盘
140,14:36:00,6.9,--,5,3450,买盘
141,14:34:57,6.9,0.02,12,8280,买盘
142,14:34:42,6.88,-0.02,1,688,卖盘
143,14:34:33,6.9,0.02,1,690,买盘
144,14:34:03,6.88,-0.02,17,11696,中性盘
145,14:33:48,6.9,--,36,24840,卖盘
146,14:33:45,6.9,--,2,1380,买盘
147,14:33:42,6.9,--,19,13110,买盘
148,14:33:15,6.9,0.03,2,1380,买盘
149,14:33:12,6.87,-0.03,1000,687000,卖盘
150,14:32:57,6.9,--,29,20010,卖盘
151,14:32:36,6.9,--,10,6900,卖盘
152,14:32:18,6.9,0.01,258,178020,买盘
153,14:31:48,6.89,0.01,2,1378,买盘
154,14:31:45,6.88,--,4,2752,买盘
155,14:31:39,6.88,-0.01,4,2752,卖盘
156,14:31:36,6.89,0.01,10,6890,买盘
157,14:31:33,6.88,-0.01,179,123152,卖盘
158,14:31:27,6.89,--,3,2067,买盘
159,14:31:21,6.89,--,10,6890,买盘
160,14:31:09,6.89,--,37,25493,买盘
161,14:31:06,6.89,--,30,20670,买盘
162,14:30:51,6.89,--,8,5512,买盘
163,14:30:45,6.89,0.01,54,37206,中性盘
164,14:30:12,6.88,-0.01,107,73616,卖盘
165,14:30:06,6.89,--,4,2756,卖盘
166,14:29:57,6.89,0.01,10,6890,中性盘
167,14:29:42,6.88,-0.01,343,235984,卖盘
168,14:29:30,6.89,--,1,689,买盘
169,14:29:06,6.89,--,58,39962,卖盘
170,14:28:15,6.89,--,148,101972,卖盘
171,14:28:12,6.89,--,60,41340,卖盘
172,14:27:54,6.89,--,10,6890,卖盘
173,14:27:42,6.89,--,5,3445,卖盘
174,14:27:30,6.89,--,7,4823,卖盘
175,14:27:12,6.89,0.01,3,2067,买盘
176,14:27:09,6.88,-0.01,500,344000,卖盘
177,14:27:06,6.89,--,100,68900,买盘
178,14:27:03,6.89,--,10,6890,买盘
179,14:27:00,6.89,--,33,22737,买盘
180,14:26:39,6.89,--,10,6890,买盘
181,14:26:21,6.89,0.01,161,110929,卖盘
182,14:25:54,6.88,--,1203,827664,卖盘
183,14:25:48,6.88,-0.01,250,172000,卖盘
184,14:25:42,6.89,--,44,30316,买盘
185,14:25:27,6.89,--,81,55809,卖盘
186,14:25:21,6.89,-0.01,300,206700,卖盘
187,14:25:18,6.9,--,36,24840,买盘
188,14:25:00,6.9,--,30,20700,买盘
