,time,price,change,volume,amount,type
0,15:00:03,41.02,--,765,3138030,卖盘
1,14:57:00,41.02,-0.03,12,49224,卖盘
2,14:56:54,41.05,--,4,16420,买盘
3,14:56:51,41.05,-0.03,12,49260,买盘
4,14:56:48,41.08,-0.05,33,138028,卖盘
5,14:56:45,41.13,--,2,8226,买盘
6,14:56:42,41.13,0.05,8,34220,买盘
7,14:56:39,41.08,--,7,29084,卖盘
8,14:56:36,41.08,--,8,32864,卖盘
9,14:56:30,41.08,--,25,102700,买盘
10,14:56:24,41.08,0.08,5,20540,买盘
11,14:56:21,41.0,-0.08,44,180400,卖盘
12,14:56:18,41.08,0.08,5,20540,买盘
13,14:56:15,41.0,--,6,24600,卖盘
14,14:56:12,41.0,--,12,49200,卖盘
15,14:56:06,41.0,--,2,8200,卖盘
16,14:55:57,41.0,--,10,41000,卖盘
17,14:55:54,41.0,--,18,74456,买盘
18,14:55:51,41.0,--,9,36900,买盘
19,14:55:48,41.0,--,10,41000,买盘
20,14:55:42,41.0,--,9,36900,买盘
21,14:55:39,41.0,--,10,41000,买盘
22,14:55:36,41.0,--,43,179785,卖盘
23,14:55:33,41.0,-0.08,12,49200,卖盘
24,14:55:30,41.08,0.07,159,655554,买盘
25,14:55:24,41.01,--,3,12303,买盘
26,14:55:18,41.01,-0.09,113,465135,卖盘
27,14:55:15,41.1,--,46,191854,买盘
28,14:55:12,41.1,0.02,25,106325,买盘
29,14:55:09,41.08,-0.02,17,69959,卖盘
30,14:55:06,41.1,0.01,2,8220,买盘
31,14:55:00,41.09,--,8,32872,买盘
32,14:54:57,41.09,--,8,32872,买盘
33,14:54:54,41.09,-0.01,23,94507,卖盘
34,14:54:51,41.1,--,1,4110,买盘
35,14:54:45,41.1,--,5,20550,买盘
36,14:54:39,41.1,--,1,4110,买盘
37,14:54:36,41.1,-0.05,124,510955,卖盘
38,14:54:33,41.15,-0.04,18,74070,卖盘
39,14:54:30,41.19,--,3,12357,卖盘
40,14:54:27,41.19,0.04,13,53547,买盘
41,14:54:24,41.15,--,3,12345,卖盘
42,14:54:21,41.15,--,3,12345,卖盘
43,14:54:18,41.15,-0.03,10,41150,卖盘
44,14:54:15,41.18,0.03,81,337223,买盘
45,14:54:12,41.15,0.03,49,205050,买盘
46,14:54:09,41.12,--,1,7278,卖盘
47,14:54:06,41.12,0.07,8,33677,买盘
48,14:54:03,41.05,-0.03,23,97740,卖盘
49,14:54:00,41.08,--,4,16432,卖盘
50,14:53:57,41.08,0.02,5,20540,卖盘
51,14:53:54,41.06,--,2,8212,卖盘
52,14:53:51,41.06,-0.03,10,41060,卖盘
53,14:53:48,41.09,0.01,1,4109,买盘
54,14:53:45,41.08,--,1,4108,买盘
55,14:53:42,41.08,0.02,3,16062,买盘
56,14:53:39,41.06,-0.03,0,3613,卖盘
57,14:53:33,41.09,-0.02,32,131488,卖盘
58,14:53:24,41.11,-0.09,23,94553,卖盘
59,14:53:21,41.2,--,5,20600,买盘
60,14:53:09,41.2,-0.06,21,86520,卖盘
61,14:53:03,41.26,--,164,676664,买盘
62,14:52:57,41.26,-0.02,2,8252,卖盘
63,14:52:48,41.28,--,2,8256,买盘
64,14:52:42,41.28,-0.01,46,192818,卖盘
65,14:52:39,41.29,--,8,36830,卖盘
66,14:52:33,41.29,0.01,3,12387,买盘
67,14:52:30,41.28,--,6,24768,卖盘
68,14:52:24,41.28,--,12,49536,卖盘
69,14:52:21,41.28,--,8,33024,卖盘
70,14:52:18,41.28,--,14,57792,卖盘
71,14:52:12,41.28,-0.02,0,1857,卖盘
72,14:52:09,41.3,0.01,10,43117,买盘
73,14:52:06,41.29,0.01,1,4129,买盘
74,14:52:03,41.28,-0.02,2,8256,卖盘
75,14:51:57,41.3,--,5,20650,买盘
76,14:51:54,41.3,--,1,4130,买盘
77,14:51:51,41.3,-0.02,44,184487,卖盘
78,14:51:45,41.32,0.02,6,24792,买盘
79,14:51:42,41.3,-0.01,10,41300,卖盘
80,14:51:39,41.31,--,3,12393,卖盘
81,14:51:36,41.31,-0.03,10,42136,卖盘
82,14:51:33,41.34,0.01,7,28938,买盘
83,14:51:30,41.33,0.03,50,209956,买盘
84,14:51:27,41.3,--,60,247799,卖盘
85,14:51:24,41.3,-0.03,10,41300,卖盘
86,14:51:18,41.33,--,3,13225,卖盘
87,14:51:15,41.33,0.03,8,36370,买盘
88,14:51:12,41.3,--,2,10159,卖盘
89,14:51:09,41.3,-0.03,1,5864,卖盘
90,14:51:06,41.33,--,8,33890,卖盘
91,14:51:00,41.33,-0.01,8,33064,卖盘
92,14:50:57,41.34,0.01,35,144690,买盘
93,14:50:54,41.33,-0.01,38,157054,卖盘
94,14:50:51,41.34,0.01,5,20670,买盘
95,14:50:45,41.33,--,2,8266,卖盘
96,14:50:42,41.33,--,8,36825,卖盘
97,14:50:39,41.33,--,1,7811,卖盘
98,14:50:36,41.33,0.03,158,653014,买盘
99,14:50:33,41.3,-0.02,10,41300,卖盘
100,14:50:30,41.32,--,1,4132,卖盘
101,14:50:27,41.32,0.02,7,28924,买盘
102,14:50:24,41.3,--,3,12390,卖盘
103,14:50:21,41.3,-0.02,47,194110,卖盘
104,14:50:18,41.32,0.02,1,4132,买盘
105,14:50:09,41.3,--,40,166356,卖盘
106,14:50:06,41.3,0.01,78,322842,买盘
107,14:50:00,41.29,-0.01,22,94265,卖盘
108,14:49:54,41.3,0.01,1,4130,买盘
109,14:49:51,41.29,-0.01,100,412941,卖盘
110,14:49:48,41.3,--,1,4130,买盘
111,14:49:45,41.3,0.01,16,66080,买盘
112,14:49:42,41.29,--,25,105248,卖盘
113,14:49:39,41.29,--,23,97733,卖盘
114,14:49:36,41.29,0.01,52,214708,买盘
115,14:49:33,41.28,-0.01,10,41280,卖盘
116,14:49:24,41.29,0.01,5,20645,买盘
117,14:49:15,41.28,--,28,115584,卖盘
118,14:49:12,41.28,--,22,92343,卖盘
119,14:49:09,41.28,--,1,5490,卖盘
120,14:49:06,41.28,0.03,67,279795,买盘
121,14:49:03,41.25,-0.01,2,8250,卖盘
122,14:49:00,41.26,-0.01,34,141191,卖盘
123,14:48:51,41.27,0.01,15,61905,买盘
124,14:48:48,41.26,--,3,12378,卖盘
125,14:48:45,41.26,--,17,73360,买盘
126,14:48:42,41.26,--,1,5033,卖盘
127,14:48:39,41.26,--,59,243475,卖盘
128,14:48:36,41.26,0.01,129,535431,买盘
129,14:48:33,41.25,-0.01,62,256698,卖盘
130,14:48:27,41.26,0.01,1,4126,买盘
131,14:48:24,41.25,-0.01,33,136125,卖盘
132,14:48:18,41.26,0.01,1,4126,买盘
133,14:48:15,41.25,-0.01,14,57750,卖盘
134,14:48:12,41.26,0.01,22,91390,买盘
135,14:48:09,41.25,-0.03,10,44715,卖盘
136,14:48:06,41.28,0.01,200,829397,买盘
137,14:47:57,41.27,--,6,24762,买盘
138,14:47:54,41.27,-0.01,188,776247,卖盘
139,14:47:51,41.28,--,2,8256,买盘
140,14:47:48,41.28,0.01,5,20640,买盘
141,14:47:42,41.27,--,1,6025,卖盘
142,14:47:39,41.27,--,0,1857,卖盘
143,14:47:36,41.27,--,13,53651,买盘
144,14:47:33,41.27,-0.01,7,28889,中性盘
145,14:47:21,41.28,--,3,12384,买盘
146,14:47:18,41.28,0.03,10,41280,买盘
147,14:47:15,41.25,-0.03,17,70125,卖盘
148,14:47:12,41.28,0.03,8,33849,买盘
149,14:47:09,41.25,--,25,103537,卖盘
150,14:47:06,41.25,--,26,109560,买盘
151,14:47:00,41.25,--,20,82500,买盘
152,14:46:57,41.25,-0.04,154,637065,卖盘
153,14:46:54,41.29,0.01,1,4129,买盘
154,14:46:51,41.28,0.02,85,353810,中性盘
155,14:46:45,41.26,0.01,7,28882,中性盘
156,14:46:39,41.25,--,1,7631,卖盘
157,14:46:36,41.25,0.01,12,49500,买盘
158,14:46:30,41.24,-0.01,3,12372,卖盘
159,14:46:27,41.25,0.01,4,16500,买盘
160,14:46:24,41.24,--,10,41240,卖盘
161,14:46:18,41.24,0.01,8,36868,买盘
162,14:46:15,41.23,--,3,12368,买盘
163,14:46:12,41.23,--,11,45600,卖盘
164,14:46:09,41.23,--,9,40982,买盘
165,14:46:03,41.23,--,52,214395,买盘
166,14:46:00,41.23,0.03,22,90706,买盘
167,14:45:51,41.2,-0.02,189,778680,卖盘
168,14:45:48,41.22,0.02,1,4122,买盘
169,14:45:39,41.2,--,1,7416,卖盘
170,14:45:36,41.2,--,10,41200,买盘
171,14:45:33,41.2,0.01,5,20600,买盘
172,14:45:24,41.19,0.08,8,32952,买盘
173,14:45:12,41.11,0.02,2,9085,买盘
174,14:45:09,41.09,--,20,84234,买盘
175,14:45:06,41.09,--,7,28763,买盘
176,14:45:00,41.09,-0.02,3,12327,中性盘
177,14:44:54,41.11,0.06,23,94553,买盘
178,14:44:45,41.05,--,1,4105,卖盘
179,14:44:39,41.05,-0.04,9,38587,卖盘
180,14:44:33,41.09,0.08,15,61635,买盘
181,14:44:24,41.01,--,2,8202,卖盘
182,14:44:21,41.01,-0.08,26,106626,卖盘
183,14:44:18,41.09,0.08,3,12327,买盘
184,14:44:15,41.01,--,5,20505,卖盘
185,14:44:12,41.01,0.01,2,8202,买盘
186,14:44:06,41.0,--,9,39237,买盘
187,14:44:00,41.0,--,9,36900,买盘
188,14:43:57,41.0,--,1,4100,买盘
189,14:43:51,41.0,--,1,4100,买盘
190,14:43:48,41.0,--,50,205000,买盘
191,14:43:42,41.0,--,18,73800,买盘
192,14:43:39,41.0,-0.08,78,320702,卖盘
193,14:43:36,41.08,--,8,33726,买盘
194,14:43:30,41.08,--,11,45188,买盘
195,14:43:24,41.08,--,3,12324,买盘
196,14:43:18,41.08,--,2,8216,买盘
197,14:43:12,41.08,--,1,7353,卖盘
198,14:43:09,41.08,-0.01,31,129812,卖盘
199,14:43:06,41.09,0.01,26,109340,买盘
200,14:43:03,41.08,-0.01,6,24648,卖盘
201,14:42:57,41.09,--,13,53417,买盘
202,14:42:51,41.09,--,2,8218,买盘
203,14:42:42,41.09,--,0,1602,卖盘
204,14:42:39,41.09,-0.02,3,14833,卖盘
205,14:42:36,41.11,--,1,4111,买盘
206,14:42:30,41.11,--,26,110133,卖盘
207,14:42:24,41.11,-0.07,10,41110,卖盘
208,14:42:18,41.18,-0.04,5,20590,买盘
209,14:42:09,41.22,0.11,32,131904,买盘
210,14:42:03,41.11,-0.09,40,164440,卖盘
211,14:41:51,41.2,-0.02,3,12360,卖盘
212,14:41:45,41.22,0.02,5,20610,买盘
213,14:41:39,41.2,--,14,59863,卖盘
214,14:41:36,41.2,-0.01,3,12772,中性盘
215,14:41:33,41.21,0.01,10,41210,买盘
216,14:41:30,41.2,-0.01,3,12360,买盘
217,14:41:24,41.21,0.01,82,337963,买盘
218,14:41:21,41.2,-0.02,4,16480,卖盘
219,14:41:15,41.22,0.02,6,24732,买盘
220,14:41:09,41.2,-0.02,29,121416,卖盘
221,14:41:06,41.22,0.01,20,82440,买盘
222,14:41:03,41.21,--,1,4121,卖盘
223,14:41:00,41.21,-0.01,3,12363,卖盘
224,14:40:57,41.22,--,18,74196,买盘
225,14:40:54,41.22,-0.01,1,4122,中性盘
226,14:40:45,41.23,0.02,1,4123,买盘
227,14:40:42,41.21,-0.01,39,160719,卖盘
228,14:40:39,41.22,-0.01,27,114179,卖盘
229,14:40:33,41.23,--,4,16492,买盘
230,14:40:27,41.23,--,2,8246,买盘
231,14:40:21,41.23,--,8,35292,卖盘
232,14:40:18,41.23,-0.11,9,41188,卖盘
233,14:40:15,41.34,0.09,3,12402,买盘
234,14:40:09,41.25,-0.09,40,168630,卖盘
235,14:40:00,41.34,0.11,30,124020,买盘
236,14:39:57,41.23,--,5,22965,买盘
237,14:39:54,41.23,--,2,8246,买盘
238,14:39:48,41.23,--,9,38467,卖盘
239,14:39:39,41.23,-0.11,75,310008,卖盘
240,14:39:33,41.34,0.11,5,20670,买盘
241,14:39:30,41.23,-0.03,54,222641,卖盘
242,14:39:09,41.26,-0.04,4,19350,卖盘
243,14:39:06,41.3,--,4,16520,买盘
244,14:38:57,41.3,-0.04,5,20650,卖盘
245,14:38:42,41.34,--,13,53742,买盘
246,14:38:39,41.34,0.04,5,23935,买盘
247,14:38:36,41.3,--,1,4130,买盘
248,14:38:30,41.3,-0.04,10,41300,卖盘
249,14:38:27,41.34,--,2,8268,买盘
250,14:38:24,41.34,--,10,41340,买盘
251,14:38:15,41.34,--,5,20670,买盘
252,14:38:09,41.34,-0.01,11,48326,卖盘
253,14:38:06,41.35,0.01,2,8270,卖盘
254,14:37:57,41.34,0.12,1,5415,买盘
255,14:37:54,41.22,-0.12,10,41220,卖盘
256,14:37:51,41.34,--,1,4134,买盘
257,14:37:39,41.34,-0.05,22,90948,卖盘
258,14:37:33,41.39,-0.01,10,41390,卖盘
259,14:37:27,41.4,--,2,8280,买盘
260,14:37:24,41.4,0.19,3,12420,买盘
261,14:37:18,41.21,-0.19,10,41210,卖盘
262,14:37:15,41.4,0.1,12,49680,买盘
263,14:37:09,41.3,-0.04,28,118902,卖盘
264,14:37:03,41.34,-0.07,10,41340,卖盘
265,14:37:00,41.41,-0.01,3,12422,中性盘
266,14:36:54,41.42,0.21,5,20710,买盘
267,14:36:51,41.21,-0.09,100,412100,卖盘
268,14:36:45,41.3,-0.03,13,53689,卖盘
269,14:36:42,41.33,-0.06,2,8266,买盘
270,14:36:39,41.39,-0.03,3,14486,卖盘
271,14:36:36,41.42,0.11,26,109763,买盘
272,14:36:30,41.31,-0.11,17,72292,卖盘
273,14:36:24,41.42,0.04,9,37278,买盘
274,14:36:21,41.38,--,0,2896,买盘
275,14:36:18,41.38,0.04,1,4138,买盘
276,14:36:15,41.34,-0.01,4,16536,卖盘
277,14:36:12,41.35,-0.03,10,41350,卖盘
278,14:36:09,41.38,-0.01,7,30207,卖盘
279,14:36:06,41.39,-0.05,6,24834,卖盘
280,14:35:57,41.44,0.05,17,70448,买盘
281,14:35:54,41.39,-0.03,10,41390,卖盘
282,14:35:51,41.42,-0.02,6,24852,卖盘
283,14:35:48,41.44,--,5,20720,买盘
284,14:35:39,41.44,-0.02,55,230530,卖盘
285,14:35:36,41.46,-0.03,22,91212,卖盘
286,14:35:30,41.49,--,2,8298,买盘
287,14:35:27,41.49,-0.01,3,12447,卖盘
288,14:35:24,41.5,0.04,1,4150,中性盘
289,14:35:15,41.46,-0.05,9,37314,卖盘
290,14:35:12,41.51,0.02,6,24906,买盘
291,14:35:09,41.49,-0.02,11,47174,卖盘
292,14:35:06,41.51,--,2,8302,买盘
293,14:35:03,41.51,--,1,4151,买盘
294,14:35:00,41.51,--,10,43211,卖盘
295,14:34:57,41.51,-0.06,13,53963,卖盘
296,14:34:45,41.57,0.06,3,12471,买盘
297,14:34:39,41.51,-0.05,14,60563,卖盘
298,14:34:36,41.56,-0.03,3,12468,中性盘
299,14:34:24,41.59,0.09,1,4159,买盘
300,14:34:21,41.5,-0.11,5,20750,卖盘
301,14:34:12,41.61,--,0,2038,卖盘
302,14:34:09,41.61,0.06,15,64537,买盘
303,14:34:00,41.55,-0.05,33,137115,卖盘
304,14:33:57,41.6,--,32,133120,买盘
305,14:33:48,41.6,0.03,37,153920,买盘
306,14:33:39,41.57,-0.03,9,38701,卖盘
307,14:33:36,41.6,-0.01,15,62400,买盘
308,14:33:33,41.61,-0.01,5,20805,买盘
309,14:33:30,41.62,0.03,2,8324,买盘
310,14:33:27,41.59,-0.01,2,8318,卖盘
311,14:33:24,41.6,-0.01,1,4160,中性盘
312,14:33:15,41.61,0.01,5,21179,中性盘
313,14:33:12,41.6,--,7,29120,卖盘
314,14:33:09,41.6,-0.03,11,49545,卖盘
315,14:33:06,41.63,0.03,29,120727,买盘
316,14:33:03,41.6,--,3,12480,卖盘
317,14:33:00,41.6,-0.01,23,95680,卖盘
318,14:32:51,41.61,0.02,20,83220,买盘
319,14:32:48,41.59,-0.01,4,16636,卖盘
320,14:32:42,41.6,0.01,1,4160,买盘
321,14:32:39,41.59,--,7,29861,卖盘
322,14:32:36,41.59,--,6,28281,买盘
323,14:32:33,41.59,0.01,6,24954,买盘
324,14:32:30,41.58,--,2,8316,买盘
325,14:32:27,41.58,--,5,20790,买盘
